Ten dich vu,Gia (VND)
Lấy dị vật giác mạc sâu [gây mê]," 727,900   "
Lấy dị vật hạ họng," 43,100   "
Lấy dị vật họng miệng," 43,100   "
Lấy dị vật kết mạc," 71,500   "
Lấy dị vật mũi [gây mê]," 705,500   "
Lấy dị vật tai [đơn giản]," 70,300   "
Lấy dị vật trực tràng," 3,993,400   "
Lấy dụng cụ tử cung trong ổ bụng qua đường rạch nhỏ," 3,191,500   "
"Lấy khối máu tụ âm đạo, tầng sinh môn"," 2,501,900   "
Lấy máu tụ tầng sinh môn," 2,501,900   "
Lấy nút biểu bì ống tai ngoài," 70,300   "
Lấy sỏi bàng quang," 4,569,100   "
Lấy sỏi niệu quản đơn thuần," 4,569,100   "
Lấy sỏi niệu quản qua nội soi," 1,010,000   "
Lấy sỏi ống tuyến Stenon đường miệng," 1,051,700   "
Lấy sỏi ống tuyến Wharton đường miệng," 1,051,700   "
Lọc máu cấp cứu (ở người chưa có mở thông động tĩnh mạch)," 1,607,000   "
Lọc máu hấp phụ với than hoạt trong ngộ độc cấp," 1,734,600   "
Lọc máu liên tục cấp cứu (CVVH)," 2,310,600   "
Luyện tập dưỡng sinh," 33,400   "
Mai hoa châm," 83,300   "
Máu lắng (bằng máy tự động)," 37,300   "
Máu lắng (bằng phương pháp thủ công)," 24,800   "
Mổ bóc nhân xơ vú," 1,079,400   "
Mổ quặm bẩm sinh [1 mi  - gây mê]," 1,351,400   "
Mở bao sau bằng phẫu thuật," 680,200   "
Mở bao sau đục bằng laser," 289,500   "
Mở bụng thăm dò," 2,683,900   "
"Mở bụng thăm dò, lau rửa ổ bụng, đặt dẫn lưu"," 2,683,900   "
"Mở bụng thăm dò, sinh thiết"," 2,683,900   "
Mở dạ dày lấy bã thức ăn," 2,683,900   "
Mở dạ dày xử lý tổn thương," 3,993,400   "
Mở khí quản cấp cứu," 759,800   "
Mở khí quản qua da cấp cứu," 759,800   "
Mở khí quản qua da một thì cấp cứu ngạt thở," 759,800   "
Mở khí quản qua màng nhẫn giáp," 759,800   "
Mở khí quản thường quy," 759,800   "
"Mở ống mật chủ lấy sỏi đường mật, dẫn lưu đường mật"," 4,970,100   "
"Mở ống mật chủ lấy sỏi đường mật, không dẫn lưu đường mật"," 4,970,100   "
Mở rộng lỗ sáo," 1,509,500   "
"Mở ruột non lấy dị vật (bã thức ăn, giun, mảnh kim loại,…)"," 3,993,400   "
Mở thông bàng quang," 405,500   "
Mở thông dạ dày," 2,683,900   "
Mở thông hỗng tràng hoặc mở thông hồi tràng," 2,683,900   "
Mở thông túi mật," 2,396,200   "
Múc nội nhãn," 599,800   "
Mycobacterium leprae nhuộm soi," 74,200   "
Mycobacterium tuberculosis Mantoux," 13,000   "
"Nạo sót thai, nạo sót rau sau sảy, sau đẻ"," 376,500   "
Nạo vét hạch D1," 4,287,100   "
Nạo vét lỗ đáo có viêm xương," 694,000   "
Nạo vét lỗ đáo không viêm xương," 649,800   "
Nắn bó bột gãy và trật khớp khuỷu  [bột liền]," 434,600   "
Nắn sai khớp thái dương hàm," 110,800   "
Nắn sai khớp thái dương hàm đến muộn có gây tê," 1,832,000   "
Nắn sống mũi sau chấn thương," 2,804,100   "
"Nặn tuyến bờ mi, đánh bờ mi"," 40,900   "
"Nắn, bó bột bong sụn tiếp khớp khuỷu, khớp cổ tay [bột liền]"," 434,600   "
"Nắn, bó bột gãy 1/3 dưới hai xương cẳng chân  [bột liền]"," 372,700   "
"Nắn, bó bột gãy 1/3 dưới hai xương cẳng tay  [bột liền]"," 372,700   "
"Nắn, bó bột gãy 1/3 dưới thân xương cánh tay  [bột liền]"," 372,700   "
"Nắn, bó bột gãy 1/3 dưới xương đùi  [bột liền]"," 659,600   "
"Nắn, bó bột gãy 1/3 giữa hai xương cẳng chân  [bột liền]"," 372,700   "
"Nắn, bó bột gãy 1/3 giữa hai xương cẳng tay  [bột liền]"," 372,700   "
"Nắn, bó bột gãy 1/3 giữa thân xương cánh tay  [bột liền]"," 372,700   "
"Nắn, bó bột gãy 1/3 trên hai xương cẳng chân  [bột liền]"," 372,700   "
"Nắn, bó bột gãy 1/3 trên hai xương cẳng tay  [bột liền]"," 372,700   "
"Nắn, bó bột gãy 1/3 trên thân xương cánh tay  [bột liền]"," 372,700   "
"Nắn, bó bột gãy 1/3 trên xương đùi  [bột liền]"," 659,600   "
"Nắn, bó bột gãy cổ xương cánh tay  [bột liền]"," 372,700   "
"Nắn, bó bột gãy cổ xương đùi  [bột liền]"," 659,600   "
"Nắn, bó bột gãy Dupuptren  [bột liền]"," 372,700   "
"Nắn, bó bột gãy Dupuytren  [bột liền]"," 372,700   "
"Nắn, bó bột gãy lồi cầu xương đùi  [bột liền]"," 659,600   "
"Nắn, bó bột gãy mâm chày  [bột liền]"," 372,700   "
"Nắn, bó bột gãy Monteggia  [bột liền]"," 372,700   "
"Nắn, bó bột gãy một xương cẳng tay  [bột liền]"," 372,700   "
"Nắn, bó bột gãy Pouteau - Colles  [bột liền]"," 372,700   "
"Nắn, bó bột gãy Pouteau-Colles  [bột liền]"," 372,700   "
"Nắn, bó bột gãy trên lồi cầu xương cánh tay trẻ em độ 3 và độ 1V  [bột liền]"," 372,700   "
"Nắn, bó bột gãy trên lồi cầu xương cánh tay trẻ em độ III và độ IV [bột liền]"," 372,700   "
"Nắn, bó bột gãy xương bàn chân  [bột liền]"," 257,000   "
"Nắn, bó bột gãy xương bàn, ngón tay [bột liền]"," 257,000   "
"Nắn, bó bột gãy xương chày [bột liền]"," 372,700   "
"Nắn, bó bột gãy xương chậu [bột liền]"," 659,600   "
"Nắn, bó bột gãy xương đòn [bột liền]"," 434,600   "
"Nắn, bó bột gãy xương gót"," 167,000   "
"Nắn, bó bột gãy xương ngón chân [bột liền]"," 257,000   "
"Nắn, bó bột trật khớp cổ chân [bột liền]"," 282,000   "
"Nắn, bó bột trật khớp cùng đòn [bột liền]"," 342,000   "
"Nắn, bó bột trật khớp gối [bột liền]"," 282,000   "
"Nắn, bó bột trật khớp háng [bột liền]"," 667,000   "
"Nắn, bó bột trật khớp khuỷu [bột liền]"," 434,600   "
"Nắn, bó bột trật khớp vai [bột liền]"," 342,000   "
"Nắn, bó bột trật khớp xương đòn [bột liền]"," 434,600   "
"Nắn, bó bột trong bong sụn tiếp khớp gối, khớp háng [bột liền]"," 282,000   "
"Nắn, cố định trật khớp háng không có chỉ định phẫu thuật [bột liền]"," 667,000   "
"Nắn, cố định trật khớp háng không chỉ định phẫu thuật [bột liền]"," 667,000   "
Nâng xương chính mũi sau chấn thương [gây mê]," 2,804,100   "
Nong buồng tử cung đặt dụng cụ chống dính," 627,100   "
Nong cổ tử cung do bế sản dịch," 313,500   "
Nong niệu đạo," 273,500   "
Nội soi bàng quang," 575,300   "
Nội soi bàng quang cắt u," 5,030,900   "
Nội soi bàng quang sinh thiết," 720,300   "
Nội soi bàng quang tán sỏi," 1,345,000   "
Nội soi bẻ cuốn mũi dưới," 165,500   "
Nội soi buồng tử cung + nạo buồng tử cung," 4,667,800   "
Nội soi buồng tử cung + sinh thiết buồng tử cung," 4,667,800   "
Nội soi buồng tử cung can thiệp," 4,667,800   "
Nội soi buồng tử cung chẩn đoán," 3,035,700   "
Nội soi can thiệp - cắt 1 polyp ống tiêu hóa < 1 cm," 1,108,300   "
Nội soi can thiệp - cắt polyp ống tiêu hóa > 1 cm hoặc nhiều polyp," 1,743,100   "
"Nội soi can thiệp - gắp giun, dị vật ống tiêu hóa"," 1,743,100   "
Nội soi can thiệp - kẹp clip cầm máu," 798,300   "
Nội soi can thiệp - làm Clo test chẩn đoán nhiễm H.Pylori," 317,000   "
Nội soi can thiệp - tiêm cầm máu," 798,300   "
Nội soi can thiệp - thắt búi giãn tĩnh mạch thực quản bằng vòng cao su," 798,300   "
Nội soi cắt polyp cổ bàng quang," 1,596,600   "
Nội soi cầm máu mũi có sử dụng Meroxeo (2 bên)," 286,500   "
Nội soi cầm máu mũi không sử dụng Meroxeo (1bên)," 216,500   "
"Nội soi cầm máu sau phẫu thuật vùng hạ họng, thanh quản"," 3,045,800   "
Nội soi dạ dày cầm máu," 798,300   "
Nội soi dạ dày thực quản cấp cứu chảy máu tiêu hóa cao để chẩn đoán và điều trị," 798,300   "
Nội soi dạ dày thực quản cấp cứu chẩn đoán và cầm máu," 798,300   "
Nội soi đại tràng sigma," 352,100   "
Nội soi đại tràng sigma không sinh thiết," 352,100   "
Nội soi đại tràng tiêm cầm máu," 656,700   "
Nội soi đại trực tràng toàn bộ ống mềm có dùng thuốc gây mê," 677,500   "
Nội soi đại trực tràng toàn bộ ống mềm có sinh thiết," 468,800   "
Nội soi đại trực tràng toàn bộ ống mềm không sinh thiết," 352,100   "
Nội soi đốt điện cuốn mũi dưới [gây tê]," 489,900   "
Nội soi hạ họng ống cứng chẩn đoán gây tê," 321,400   "
Nội soi hậu môn ống cứng," 169,500   "
Nội soi họng," 40,000   "
Nội soi lấy dị vật mũi gây tê/gây mê [gây mê]," 705,500   "
Nội soi lấy dị vật tai gây mê/[gây mê]," 530,700   "
"Nội soi mở rộng niệu quản, nong rộng niệu quản"," 1,920,900   "
Nội soi mũi," 40,000   "
Nội soi mũi xoang," 40,000   "
"Nội soi ổ bụng để thăm dò, chẩn đoán"," 905,700   "
Nội soi sinh thiết u hốc mũi," 321,400   "
Nội soi sinh thiết u vòm [gây mê]," 1,601,900   "
Nội soi tai," 40,000   "
Nội soi tai mũi họng," 116,100   "
Nội soi tán sỏi niệu đạo," 1,596,600   "
"Nội soi tán sỏi niệu quản (búa khí nén, siêu âm, laser)"," 1,345,000   "
Nội soi thanh quản ống cứng chẩn đoán gây tê," 549,900   "
Nội soi thanh quản ống cứng lấy dị vật gây tê/gây mê  [gây mê]," 754,400   "
Nội soi thực quản - dạ dày - tá tràng cấp cứu," 276,500   "
Nội soi thực quản - dạ dày - tá tràng có sinh thiết," 493,800   "
Nội soi thực quản - dạ dày - tá tràng không sinh thiết," 276,500   "
Nội soi thực quản - dạ dày - tá tràng qua đường mũi," 677,500   "
"Nội soi thực quản - dạ dày, lấy dị vật"," 1,743,100   "
"Nội soi thực quản, dạ dày, tá tràng"," 276,500   "
"Nội soi thực quản, dạ dày, tá tràng kết hợp sinh thiết"," 493,800   "
Nội soi trực tràng - hậu môn thắt trĩ," 283,800   "
Nội soi trực tràng ống cứng không sinh thiết," 169,500   "
Nội soi trực tràng ống mềm," 215,200   "
Nội soi trực tràng ống mềm cấp cứu," 215,200   "
Nội soi trực tràng ống mềm có sinh thiết," 323,500   "
Nội soi trực tràng ống mềm không sinh thiết," 215,200   "
Nội soi trực tràng toàn bộ có sinh thiết," 323,500   "
Nội soi xẻ cổ bàng quang điều trị xơ cứng cổ bàng quang," 2,434,500   "
Nối tắt ruột non - đại tràng hoặc trực tràng," 4,764,100   "
Nối tắt ruột non - ruột non," 4,764,100   "
Nối thông động - tĩnh mạch," 1,176,100   "
Nối thông lệ mũi có hoặc không đặt ống silicon có hoặc không áp thuốc chống chuyển hóa," 1,130,200   "
Nối thông lệ mũi nội soi," 1,130,200   "
Nối vị tràng," 2,917,900   "
Ngâm thuốc YHCT bộ phận," 54,800   "
Ngâm thuốc YHCT toàn thân," 54,800   "
Nghiệm pháp atropin," 215,800   "
Nghiệm pháp Coombs gián tiếp (kỹ thuật ống nghiệm)," 87,000   "
Nghiệm pháp Coombs trực tiếp (kỹ thuật ống nghiệm)," 87,000   "
Nghiệm pháp dung nạp glucose đường uống (100g glucose) 4 mẫu cho người bệnh thai nghén," 166,200   "
Nghiệm pháp dung nạp glucose đường uống (50g glucose) 2 mẫu cho người bệnh thai nghén," 166,200   "
Nghiệm pháp dung nạp glucose đường uống (75g glucose) 3 mẫu cho người bệnh thai nghén," 166,200   "
Nghiệm pháp dung nạp glucose đường uống 2 mẫu không định lượng Insulin," 136,200   "
Nghiệm pháp đánh giá rối loạn nuốt tại giường cho người bệnh tai biến mạch máu não," 144,700   "
Nghiệm pháp hồi phục phế quản với thuốc giãn phế quản," 112,300   "
Nghiệm pháp phát hiện glôcôm," 130,900   "
Nghiệm pháp rượu (Ethanol test)," 31,100   "
Nhét bấc mũi sau," 139,000   "
Nhét bấc mũi trước," 139,000   "
Nhĩ châm," 76,300   "
Nhổ chân răng sữa," 46,600   "
Nhổ chân răng vĩnh viễn," 217,200   "
Nhổ răng sữa," 46,600   "
Nhổ răng thừa," 239,500   "
Nhổ răng vĩnh viễn," 239,500   "
Nhổ răng vĩnh viễn lung lay," 110,600   "
Nhuộm phiến đồ tế bào theo Papanicolaou," 417,200   "
Ôn châm," 76,300   "
Paragonimus (Sán lá phổi) Ab miễn dịch bán tự động," 321,000   "
Plasmodium (Ký sinh trùng sốt rét) Ag test nhanh," 261,000   "
Plasmodium (Ký sinh trùng sốt rét) nhuộm soi định lượng," 35,100   "
Plasmodium (Ký sinh trùng sốt rét) nhuộm soi định tính," 35,100   "
Pneumocystis jirovecii nhuộm soi," 45,500   "
Pneumocystis miễn dịch bán tự động," 391,500   "
Phá thai bằng thuốc cho tuổi thai đến hết 7 tuần," 199,700   "
Phá thai đến hết 7 tuần bằng phương pháp hút chân không," 450,000   "
Phá thai người bệnh có sẹo mổ lấy thai cũ," 700,200   "
Phá thai từ tuần thứ 6 đến hết 12 tuần bằng phương pháp hút chân không," 429,500   "
Phản ứng CRP," 22,400   "
Phản ứng hoà hợp có sử dụng kháng globulin người (kỹ thuật ống nghiệm)," 80,500   "
Phản ứng hoà hợp có sử dụng kháng globulin người (kỹ thuật Scangel/Gelcard trên máy bán tự động)," 80,500   "
Phản ứng Pandy [dịch]," 8,800   "
Phản ứng Rivalta [dịch]," 8,800   "
Phản xạ nhắm mắt và đo tốc độ dẫn truyền vận động của dây thần kinh VII ngoại biên," 135,300   "
Phân tích tế bào máu ngoại vi (bằng phương pháp thủ công)," 39,700   "
"Phẫu thuật áp xe hậu môn, có mở lỗ rò"," 2,816,900   "
Phẫu thuật bảo tồn tử cung do vỡ tử cung," 5,206,200   "
"Phẫu thuật bóc khối lạc nội mạc tử cung ở tầng sinh môn, thành bụng"," 2,949,800   "
Phẫu thuật cắt 1 búi trĩ," 2,816,900   "
Phẫu thuật cắt Amidan," 1,217,100   "
Phẫu thuật cắt Amidan gây tê hoặc gây mê [gây mê]," 1,217,100   "
Phẫu thuật cắt bỏ ngón tay thừa," 3,226,900   "
"Phẫu thuật cắt bỏ u nang vành tai, u bã đậu dái tai [gây mê]"," 1,385,400   "
Phẫu thuật cắt bỏ u ống tai ngoài [gây mê]," 2,122,100   "
"Phẫu thuật cắt cụt cẳng tay, cánh tay"," 3,994,900   "
Phẫu thuật cắt đường thông động - tĩnh mạch chạy thận nhân tạo do biến chứng hoặc sau ghép thận," 3,433,300   "
"Phẫu thuật cắt lọc, xử lý vết thương tầng sinh môn đơn giản"," 2,501,900   "
Phẫu thuật cắt mống mắt chu biên," 570,300   "
Phẫu thuật cắt polyp cổ tử cung," 2,104,900   "
Phẫu thuật cắt phanh lưỡi," 344,200   "
Phẫu thuật cắt phanh má," 344,200   "
Phẫu thuật cắt phanh môi," 344,200   "
Phẫu thuật cắt tử cung đường âm đạo," 4,168,300   "
Phẫu thuật cắt trĩ kinh điển (phương pháp Milligan - Morgan hoặc Ferguson)," 2,816,900   "
Phẫu thuật cắt trĩ kinh điển có sử dụng dụng cụ hỗ trợ," 2,816,900   "
Phẫu thuật cắt u Amidan [dao điện]," 1,761,400   "
Phẫu thuật cắt u lưỡi phần lưỡi di động," 2,289,300   "
"Phẫu thuật cắt u nang răng sinh, u nang sàn mũi"," 1,646,800   "
Phẫu thuật cắt u nhú ống hậu môn (condylome)," 1,509,500   "
Phẫu thuật cắt u sàn miệng," 1,646,800   "
Phẫu thuật cắt u thành bụng," 2,396,200   "
Phẫu thuật cắt u vùng họng miệng," 4,003,900   "
Phẫu thuật cắt u vùng niêm mạc má," 1,075,700   "
Phẫu thuật cắt xoang hơi cuốn mũi giữa," 4,211,900   "
Phẫu thuật cấp cứu vỡ bàng quang," 4,621,100   "
"Phẫu thuật chích, dẫn lưu áp xe cạnh hậu môn đơn giản"," 2,816,900   "
Phẫu thuật chỉnh hình họng màn hầu lưỡi gà (UPPP)," 4,535,700   "
Phẫu thuật chỉnh hình vách ngăn," 3,526,900   "
Phẫu thuật chỉnh sửa sau gãy xương Cal lệch xương," 4,102,500   "
Phẫu thuật chỉnh trục Cal lệch đầu dưới xương quay," 4,102,500   "
Phẫu thuật chửa ngoài tử cung không có choáng," 3,217,800   "
Phẫu thuật chửa ngoài tử cung thể huyết tụ thành nang," 4,197,200   "
Phẫu thuật chửa ngoài tử cung vỡ có choáng," 4,157,300   "
Phẫu thuật dẫn lưu áp xe gan," 3,142,500   "
Phẫu thuật dẫn lưu tối thiểu khoang màng phổi," 1,925,900   "
Phẫu thuật dập nát phần mềm các cơ quan vận động," 5,204,600   "
Phẫu thuật đặt thể thủy tinh nhân tạo (IOL) thì 2 (không cắt dịch kính)," 2,020,300   "
Phẫu thuật điều trị áp xe hậu môn phức tạp," 2,816,900   "
Phẫu thuật điều trị áp xe tồn dư trong ổ bụng," 3,142,500   "
Phẫu thuật điều trị bệnh DE QUER VAIN và ngón tay cò súng," 3,923,600   "
Phẫu thuật điều trị bệnh Verneuil," 2,396,200   "
Phẫu thuật điều trị đứt cơ thắt hậu môn," 2,119,400   "
Phẫu thuật điều trị hội chứng chền ép thần kinh quay," 2,698,800   "
Phẫu thuật điều trị hội chứng chền ép thần kinh trụ," 2,698,800   "
Phẫu thuật điều trị hội chứng ống cổ tay," 2,698,800   "
Phẫu thuật điều trị khớp giả xương thuyền bằng mảnh ghép xương cuống mạch liền," 4,102,500   "
"Phẫu thuật điều trị móng cuộn, móng quặp"," 893,600   "
Phẫu thuật điều trị móng chọc thịt," 893,600   "
Phẫu thuật điều trị rò cạnh hậu môn," 2,816,900   "
Phẫu thuật điều trị rò hậu môn đơn giản," 2,816,900   "
Phẫu thuật điều trị rò hậu môn phức tạp," 2,816,900   "
Phẫu thuật điều trị tắc ruột do bã thức ăn," 3,993,400   "
Phẫu thuật điều trị tắc ruột do dính/dây chằng không cắt nối ruột," 2,705,700   "
Phẫu thuật điều trị thoát vị bẹn ," 3,512,900   "
Phẫu thuật điều trị thoát vị bẹn bằng phương pháp Bassini," 3,512,900   "
Phẫu thuật điều trị thoát vị bẹn bằng phương pháp kết hợp Bassini và Shouldice," 3,512,900   "
Phẫu thuật điều trị thoát vị bẹn bằng phương pháp Lichtenstein," 3,512,900   "
Phẫu thuật điều trị thoát vị bẹn bằng phương pháp Shouldice," 3,512,900   "
Phẫu thuật điều trị thoát vị bẹn tái phát," 3,512,900   "
Phẫu thuật điều trị thoát vị đùi," 3,512,900   "
Phẫu thuật điều trị thoát vị thành bụng khác," 3,512,900   "
Phẫu thuật điều trị trật khớp khuỷu," 4,324,900   "
Phẫu thuật điều trị vết thương - chấn thương mạch máu chi," 3,433,300   "
Phẫu thuật điều trị viêm bao hoạt dịch của gân gấp bàn ngón tay," 3,011,900   "
Phẫu thuật điều trị xoắn ruột," 2,705,700   "
Phẫu thuật gãy Monteggia," 4,102,500   "
Phẫu thuật gãy xương đốt bàn ngón tay," 4,102,500   "
Phẫu thuật gãy xương thuyền bằng Vis Herbert," 4,102,500   "
Phẫu thuật ghép màng sinh học bề mặt nhãn cầu," 1,130,200   "
Phẫu thuật gỡ dính gân duỗi," 3,011,900   "
Phẫu thuật gỡ dính gân gấp," 3,011,900   "
Phẫu thuật kết hợp xương (kết hợp xương) gãy xương bả vai," 4,102,500   "
Phẫu thuật kết hợp xương gãy 2 mắt cá cổ chân," 4,102,500   "
Phẫu thuật kết hợp xương gãy 2 xương cẳng tay," 4,102,500   "
Phẫu thuật kết hợp xương gãy bán phần chỏm xương đùi," 4,102,500   "
Phẫu thuật kết hợp xương gãy bánh chè," 4,324,900   "
Phẫu thuật kết hợp xương gãy bong sụn tiếp đầu dưới xương cánh tay," 4,324,900   "
Phẫu thuật kết hợp xương gãy cổ chân," 4,102,500   "
Phẫu thuật kết hợp xương gãy cổ giải phẫu và phẫu thuật xương cánh tay," 4,102,500   "
Phẫu thuật kết hợp xương gãy cổ mấu chuyển xương đùi," 4,102,500   "
Phẫu thuật kết hợp xương gãy cổ xương bả vai," 4,102,500   "
Phẫu thuật kết hợp xương gãy cổ xương đùi," 4,102,500   "
Phẫu thuật kết hợp xương gãy chỏm đốt bàn và ngón tay," 4,102,500   "
Phẫu thuật kết hợp xương gãy đài quay," 4,102,500   "
Phẫu thuật kết hợp xương gãy đài quay (Gãy cổ xương quay)," 4,102,500   "
Phẫu thuật kết hợp xương gãy đài quay phức tạp," 4,102,500   "
Phẫu thuật kết hợp xương gãy đầu dưới qương quay," 4,102,500   "
Phẫu thuật kết hợp xương gãy đầu dưới xương chày (Pilon)," 4,102,500   "
Phẫu thuật kết hợp xương gãy đầu dưới xương đùi," 4,102,500   "
Phẫu thuật kết hợp xương gãy đầu dưới xương quay," 4,102,500   "
Phẫu thuật kết hợp xương gãy hai mâm chày," 4,102,500   "
Phẫu thuật kết hợp xương gãy Hoffa đàu dưới xương đùi," 4,102,500   "
Phẫu thuật kết hợp xương gãy hở độ II trên và liên lồi cầu xương đùi," 4,324,900   "
Phẫu thuật kết hợp xương gãy liên lồi cầu xương cánh tay," 4,102,500   "
Phẫu thuật kết hợp xương gãy liên mấu chuyển xương đùi," 4,102,500   "
Phẫu thuật kết hợp xương gãy lồi cầu ngoài xương cánh tay [nẹp vít]," 4,102,500   "
Phẫu thuật kết hợp xương gãy lồi cầu ngoài xương đùi," 4,102,500   "
Phẫu thuật kết hợp xương gãy lồi cầu trong xương đùi," 4,102,500   "
Phẫu thuật kết hợp xương gãy lồi cầu xương bàn và ngón tay," 4,102,500   "
Phẫu thuật kết hợp xương gãy lồi cầu xương khớp ngón tay," 4,102,500   "
Phẫu thuật kết hợp xương gãy mắt cá kèm trật khớp cổ chân," 4,102,500   "
Phẫu thuật kết hợp xương gãy mắt cá ngoài," 4,102,500   "
Phẫu thuật kết hợp xương gãy mắt cá trong," 4,102,500   "
Phẫu thuật kết hợp xương gãy mâm chày + thân xương chày," 4,102,500   "
Phẫu thuật kết hợp xương gãy mâm chày ngoài," 4,102,500   "
Phẫu thuật kết hợp xương gãy mâm chày trong," 4,102,500   "
Phẫu thuật kết hợp xương gãy mỏm khuỷu," 4,324,900   "
Phẫu thuật kết hợp xương gãy mỏm khuỷu phức tạp," 4,324,900   "
Phẫu thuật kết hợp xương gãy Monteggia," 4,102,500   "
Phẫu thuật kết hợp xương gãy nèn đốt bàn ngón 5 (bàn chân)," 4,102,500   "
Phẫu thuật kết hợp xương gãy nội khớp đầu dưới xương quay," 4,102,500   "
Phẫu thuật kết hợp xương gãy nội khớp xương khớp ngón tay," 4,102,500   "
Phẫu thuật kết hợp xương gãy Pilon," 4,102,500   "
Phẫu thuật kết hợp xương gãy phức tạp chỏm xương đùi - trật háng," 4,102,500   "
Phẫu thuật kết hợp xương gãy phức tạp khớp khuỷu," 4,102,500   "
Phẫu thuật kết hợp xương gãy phức tạp vùng khuỷu," 4,102,500   "
Phẫu thuật kết hợp xương gãy ròng rọc xương cánh tay," 4,102,500   "
Phẫu thuật kết hợp xương gãy thân 2 xương cẳng chân," 4,102,500   "
Phẫu thuật kết hợp xương gãy thân 2 xương cẳng tay," 4,102,500   "
Phẫu thuật kết hợp xương gãy thân đốt bàn và ngón tay," 4,102,500   "
Phẫu thuật kết hợp xương gãy thân xương cánh tay," 4,102,500   "
Phẫu thuật kết hợp xương gãy thân xương cánh tay cánh tay có liệt TK quay," 4,102,500   "
Phẫu thuật kết hợp xương gãy thân xương cánh tay phức tạp," 4,102,500   "
Phẫu thuật kết hợp xương gãy thân xương chày," 4,102,500   "
Phẫu thuật kết hợp xương gãy thân xương đùi," 4,102,500   "
Phẫu thuật kết hợp xương gãy thân xương đùi," 4,102,500   "
Phẫu thuật kết hợp xương gãy thân xương đùi phức tạp," 4,102,500   "
Phẫu thuật kết hợp xương gãy trật cổ xương cánh tay," 4,102,500   "
Phẫu thuật kết hợp xương gãy trật cổ xương đùi," 4,102,500   "
Phẫu thuật kết hợp xương gãy trật đốt bàn ngón chân," 4,324,900   "
Phẫu thuật kết hợp xương gãy trật khớp cổ tay," 4,324,900   "
Phẫu thuật kết hợp xương gãy trật xương gót," 4,102,500   "
Phẫu thuật kết hợp xương gãy trật xương sên," 4,102,500   "
Phẫu thuật kết hợp xương gãy trên lồi cầu xương cánh tay," 4,102,500   "
Phẫu thuật kết hợp xương gãy trên lồi cầu xương đùi," 4,102,500   "
Phẫu thuật kết hợp xương gãy trên và liên lồi cầu xương đùi," 4,102,500   "
Phẫu thuật kết hợp xương gãy xương đòn," 4,102,500   "
Phẫu thuật kết hợp xương gãy xương đốt bàn ngón tay," 4,102,500   "
Phẫu thuật kết hợp xương gãy xương đốt bàn và đốt ngón chân," 4,102,500   "
Phẫu thuật kết hợp xương gãy xương gót," 4,102,500   "
Phẫu thuật kết hợp xương gãy xương mác đơn thuần," 4,102,500   "
Phẫu thuật kết hợp xương gãy xương quay kèm trật khớp quay trụ dưới," 4,102,500   "
Phẫu thuật kết hợp xương gãy xương sên và trật khớp," 4,102,500   "
Phẫu thuật kết hợp xương khớp giả xương cánh tay," 5,105,100   "
Phẫu thuật kết hợp xương khớp giả xương đòn," 4,102,500   "
Phẫu thuật kết hợp xương trật khớp cổ chân," 4,324,900   "
Phẫu thuật kết hợp xương trật khớp cùng đòn," 4,102,500   "
Phẫu thuật kết hợp xương trật khớp dưới sên," 4,324,900   "
Phẫu thuật kết hợp xương trật khớp Lisfranc," 4,324,900   "
Phẫu thuật kết hợp xương trật khớp ức đòn," 4,102,500   "
Phẫu thuật kết hợp xương trên màn hình tăng sáng," 5,474,500   "
Phẫu thuật khâu đơn giản vết thương vùng mặt cổ," 2,767,900   "
Phẫu thuật khâu phục hồi thành bụng do toác vết mổ," 2,833,400   "
Phẫu thuật khâu treo và triệt mạch trĩ (THD)," 2,816,900   "
Phẫu thuật lác thông thường [1 mắt]," 830,200   "
Phẫu thuật làm mỏm cụt ngón và đốt bàn ngón," 3,226,900   "
Phẫu thuật lấy bỏ u xương," 4,085,900   "
Phẫu thuật lấy đường rò luân nhĩ [gây mê]," 3,209,900   "
Phẫu thuật lấy toàn bộ trĩ vòng," 2,816,900   "
Phẫu thuật lấy toàn bộ xương bánh chè," 3,302,900   "
"Phẫu thuật lấy thai có kèm các kỹ thuật cầm máu (thắt động mạch tử cung, mũi khâu B-lynch…)"," 4,570,200   "
Phẫu thuật lấy thai lần đầu," 2,604,800   "
Phẫu thuật lấy thai lần hai trở lên," 3,376,200   "
Phẫu thuật lấy thể thủy tinh ngoài bao có hoặc không đặt IOL," 1,722,100   "
Phẫu thuật lấy trĩ tắc mạch," 2,816,900   "
Phẫu thuật Longo," 2,507,900   "
Phẫu thuật Longo kết hợp với khâu treo trĩ," 2,507,900   "
"Phẫu thuật mộng có ghép (kết mạc rời tự thân, màng ối...) có hoặc không áp thuốc chống chuyển hóa [gây mê]"," 1,632,200   "
"Phẫu thuật mộng có ghép (kết mạc tự thân, màng ối...) có hoặc không sử dụng keo dán sinh học [gây mê]"," 1,632,200   "
Phẫu thuật mộng đơn thuần," 960,200   "
Phẫu thuật mở bụng bóc u xơ tử cung," 3,628,800   "
Phẫu thuật mở bụng cắt góc tử cung," 3,939,300   "
Phẫu thuật mở bụng cắt tử cung bán phần," 4,308,300   "
Phẫu thuật mở bụng cắt tử cung hoàn toàn," 4,308,300   "
Phẫu thuật mở bụng cắt tử cung hoàn toàn cả khối," 4,308,300   "
Phẫu thuật mở bụng cắt u buồng trứng hoặc cắt phần phụ," 3,217,800   "
