Ten dich vu,Gia (VND)
Phẫu thuật mộng đơn thuần một mắt - gây tê,"870,000"
Phẫu thuật mộng ghép kết mạc tự thân,"840,000"
Phẫu thuật phủ kết mạc lắp mắt giả,"743,000"
Phẫu thuật sụp mi (1 mắt),"1,304,000"
Phẫu thuật tái tạo lệ quản kết hợp khâu mi,"1,512,000"
Phẫu thuật tạo cùng đồ lắp mắt giả,"1,112,000"
Phẫu thuật tạo mí (1 mắt) ,"840,000"
Phẫu thuật tạo mí (2 mắt),"1,093,000"
Phẫu thuật tháo đai độn Silicon,"1,662,000"
Phẫu thuật thể thủy tinh bằng phaco và femtosecond có hoặc không có đặt IOL,"4,866,000"
Phẫu thuật thủy tinh thể ngoài bao (1 mắt),"1,634,000"
Phẫu thuật u có vá da tạo hình,"1,234,000"
Phẫu thuật u kết mạc nông,"693,000"
Phẫu thuật u mi không vá da ,"724,000"
Phẫu thuật u tổ chức hốc mắt,"1,234,000"
Phẫu thuật vá da điều trị lật mi,"1,062,000"
Phủ kết mạc,"638,000"
Quang đông thể mi điều trị Glôcôm,"291,000"
Rạch góc tiền phòng,"1,112,000"
Rửa cùng đồ ,"41,600"
Sắc giác,"65,900"
Siêu âm bán phần trước (UBM),"208,000"
Siêu âm mắt chẩn đoán ,"59,500"
Siêu âm điều trị (1 ngày),"68,800"
"Sinh thiết u, tế bào học, dịch tổ chức","150,000"
Soi bóng đồng tử,"29,900"
Soi đáy mắt hoặc Soi góc tiền phòng,"52,500"
Tách dính mi cầu ghép kết mạc,"2,223,000"
Tạo hình vùng bè bằng Laser,"220,000"
Test thử cảm giác giác mạc,"39,600"
Tháo dầu Silicon phẫu thuật,"793,000"
Thông lệ đạo hai mắt ,"94,400"
Thông lệ đạo một mắt ,"59,400"
Tiêm dưới kết mạc một mắt ,"47,500"
Tiêm hậu nhãn cầu một mắt,"47,500"
Vá sàn  hốc mắt,"3,152,000"
"Các phẫu thuật, thủ thuật còn lại khác",
Phẫu thuật loại đặc biệt,"2,110,000"
Phẫu thuật loại I,"1,213,000"
Phẫu thuật loại II,"858,000"
Phẫu thuật loại III,"598,000"
Thủ thuật loại đặc biệt,"523,000"
Thủ thuật loại I,"339,000"
Thủ thuật loại II,"192,000"
Thủ thuật loại III,"121,000"
TAI MŨI HỌNG,
Bẻ cuốn mũi ,"133,000"
Cầm máu mũi bằng Merocell (1 bên),"205,000"
Cầm máu mũi bằng Merocell (2 bên),"275,000"
Cắt Amiđan (gây mê),"1,085,000"
Cắt Amiđan dùng Coblator (gây mê),"2,355,000"
Cắt bỏ đường rò luân nhĩ gây tê,"486,000"
Cắt dây thần kinh Vidien qua nội soi,"7,768,000"
Cắt polyp ống tai gây mê,"1,990,000"
Cắt polyp ống tai gây tê,"602,000"
Cắt thanh quản có tái tạo phát âm ,"6,819,000"
Cắt u cuộn cảnh,"7,539,000"
Chích rạch apxe Amiđan (gây tê),"263,000"
Chích rạch apxe thành sau họng (gây tê),"263,000"
Chích rạch vành tai,"62,600"
Chỉnh hình tai giữa có tái tạo chuỗi xương con,"5,916,000"
Chọc hút dịch vành tai,"52,600"
Đặt stent điều trị sẹo hẹp thanh khí quản ,"7,148,000"
Đo ABR (1 lần),"178,000"
Đo nhĩ lượng,"27,400"
Đo OAE (1 lần),"54,800"
Đo phản xạ cơ bàn đạp,"27,400"
Đo sức cản của mũi,"94,400"
Đo sức nghe lời,"54,400"
Đo thính lực đơn âm,"42,400"
Đo trên ngưỡng,"59,800"
Đốt Amidan áp lạnh,"193,000"
Đốt họng bằng khí CO2 (Bằng áp lạnh),"130,000"
Đốt họng bằng khí Nitơ lỏng,"148,000"
Đốt họng hạt,"79,100"
Ghép thanh khí quản đặt stent ,"5,952,000"
Hút xoang dưới áp lực,"57,600"
Khí dung,"20,400"
Làm thuốc thanh quản hoặctai,"20,500"
Lấy dị vật họng,"40,800"
Lấy dị vật tai ngoài đơn giản,"62,900"
Lấy dị vật tai ngoài dưới kính hiển vi (gây mê) ,"514,000"
Lấy dị vật tai ngoài dưới kính hiển vi (gây tê),"155,000"
Lấy di vật thanh quản gây mê ống cứng,"703,000"
Lấy dị vật thanh quản gây tê ống cứng,"362,000"
Lấy dị vật trong mũi có gây mê,"673,000"
Lấy dị vật trong mũi không gây mê ,"194,000"
Lấy nút biểu bì ống tai,"62,900"
Mổ cắt bỏ u bã đậu vùng đầu mặt cổ gây mê,"1,334,000"
Mổ cắt bỏ u bã đậu vùng đầu mặt cổ gây tê,"834,000"
Mở sào bào - thượng nhĩ ,"3,720,000"
Nâng xương chính mũi sau chấn thương gây mê,"2,672,000"
Nâng xương chính mũi sau chấn thương gây tê,"1,277,000"
Nạo VA gây mê,"790,000"
Nạo vét hạch cổ chọn lọc,"4,615,000"
Nhét meche hoặcbấc mũi,"116,000"
Nối khí quản tận-tận trong điều trị sẹo hẹp ,"7,944,000"
Nội soi cắt polype mũi gây mê,"663,000"
Nội soi cắt polype mũi gây tê,"457,000"
Nội soi chọc rửa xoang hàm (gây tê),"278,000"
Nội soi chọc thông xoang trán hoặc xoang bướm (gây tê),"278,000"
Nội soi đốt điện cuốn mũi hoặc cắt cuốn mũi gây tê,"447,000"
Nội soi đốt điện cuốn mũi hoặc cắt cuốn mũi gây mê,"673,000"
Nội soi đường hô hấp và tiêu hóa trên,"2,191,000"
Nội soi lấy dị vật thực quản gây mê ống cứng,"703,000"
Nội soi lấy dị vật thực quản gây mê ống mềm,"723,000"
Nội soi lấy dị vật thực quản gây tê ống cứng,"223,000"
Nội soi lấy dị vật thực quản gây tê ống mềm,"318,000"
Nội soi nạo VA gây mê sử dụng Hummer,"1,574,000"
Nội soi phế quản ống cứng lấy dị vật gây tê,"617,000"
Nội soi sinh thiết vòm mũi họng gây mê,"1,559,000"
Nội soi sinh thiết vòm mũi họng gây tê,"513,000"
Nội soi Tai Mũi Họng,"104,000"
Nong vòi nhĩ,"37,900"
Nong vòi nhĩ nội soi,"117,000"
Phẫu thuật áp xe não do tai,"5,937,000"
Phẫu thuật cắt Amidan bằng dao điện ,"1,648,000"
Phẫu thuật cắt Amidan bằng dao plasma hoặc dao laser hoặc dao siêu âm.,"3,771,000"
Phẫu thuật cắt bán phần thanh quản trên nhẫn kiểu CHEP,"5,030,000"
Phẫu thuật cắt bỏ u thành bên họng lan lên đáy sọ có kiểm soát bằng kính hiển vi và nội soi,"9,424,000"
Phẫu thuật cắt bỏ ung thư Amidan hoặcthanh quản và nạo vét hạch cổ,"5,659,000"
Phẫu thuật cắt bỏ ung thư lưỡi có tái tạo vạt cơ da,"6,788,000"
Phẫu thuật cắt Concha Bullosa cuốn mũi,"3,873,000"
Phẫu thuật cắt dây thanh bằng Laser,"4,615,000"
Phẫu thuật cắt tuyến dưới hàm,"4,623,000"
Phẫu thuật cắt tuyến mang tai có hoặc không bảo tồn dây VII,"4,623,000"
Phẫu thuật chấn thương khối mũi sàng,"8,042,000"
Phẫu thuật chấn thương xoang sàng - hàm,"5,336,000"
Phẫu thuật chỉnh hình sẹo hẹp thanh khí quản bằng đặt ống nong,"4,615,000"
Phẫu thuật đỉnh xương đá,"4,390,000"
Phẫu thuật giảm áp dây VII,"7,011,000"
Phẫu thuật kết hợp xương trong chấn thương sọ mặt,"5,336,000"
Phẫu thuật laser cắt ung thư thanh quản hạ họng ,"6,721,000"
Phẫu thuật Laser trong khối u vùng họng miệng ,"7,159,000"
"Phẫu thuật lấy đường rò luân nhĩ 1 bên, 2 bên","3,040,000"
Phẫu thuật mở cạnh cổ dẫn lưu áp xe,"3,002,000"
Phẫu thuật mở cạnh mũi,"4,922,000"
Phẫu thuật nang rò giáp lưỡi,"4,615,000"
Phẫu thuật nạo V.A nội soi,"2,814,000"
"Phẫu thuật nạo vét hạch cổ, truyền hoá chất động mạch cảnh ","5,659,000"
"Phẫu thuật nội soi cầm máu mũi 1 bên, 2 bên","2,750,000"
Phẫu thuật nội soi cắt bỏ khối u vùng mũi xoang ,"9,019,000"
Phẫu thuật nội soi cắt bỏ u mạch máu vùng đầu cổ,"13,559,000"
Phẫu thuật nội soi cắt bỏ u xơ mạch vòm mũi họng,"8,559,000"
Phẫu thuật nội soi cắt dây thanh,"5,321,000"
Phẫu thuật nội soi cắt u hạ họng hoặc hố lưỡi thanh thiệt,"3,002,000"
"Phẫu thuật nội soi cắt u lành tính thanh quản (papilloma, kén hơi thanh quản…)","4,159,000"
Phẫu thuật nội soi cắt u máu hạ họng - thanh quản bằng dao siêu âm,"8,083,000"
Phẫu thuật nội soi cắt u nhú đảo ngược vùng mũi xoang,"6,068,000"
Phẫu thuật nội soi chỉnh hình cuốn mũi dưới ,"3,873,000"
Phẫu thuật nội soi chỉnh hình vách ngăn mũi,"3,188,000"
"Phẫu thuật nội soi đặt ống thông khí màng nhĩ 1 bên, 2 bên","3,040,000"
Phẫu thuật nội soi giảm áp ổ mắt,"5,628,000"
"Phẫu thuật nội soi lấy u hoặcđiều trị rò dịch não tuỷ, thoát vị nền sọ","7,170,000"
"Phẫu thuật nội soi mở các xoang sàng, hàm, trán, bướm","8,042,000"
Phẫu thuật nội soi mở dẫn lưu hoặc cắt bỏ u nhày xoang,"4,922,000"
"Phẫu thuật nội soi mở khe giữa, nạo sàng, ngách trán, xoang bướm","4,937,000"
Phẫu thuật nội soi nạo VA bằng dao Plasma,"3,771,000"
Phẫu thuật nội soi vi phẫu thanh quản cắt u nang hoặc polype hoặc hạt xơ hoặc u hạt dây thanh ,"2,955,000"
"Phẫu thuật phục hồi, tái tạo dây thần kinh VII","7,788,000"
Phẫu thuật rò xoang lê,"4,615,000"
Phẫu thuật tái tạo hệ thống truyền âm ,"5,937,000"
Phẫu thuật tái tạo vùng đầu cổ mặt bằng vạt da cơ xương,"5,937,000"
Phẫu thuật tai trong hoặc u dây thần kinh VII hoặc u dây thần kinh VIII,"6,065,000"
Phẫu thuật tạo hình tai giữa ,"5,209,000"
Phẫu thuật tạo hình tháp mũi bằng vật liệu ghép tự thân,"7,175,000"
Phẫu thuật thay thế xương bàn đạp,"5,209,000"
Phẫu thuật tiệt căn xương chũm,"5,215,000"
Phẫu thuật xử trí chảy máu sau cắt Amygdale (gây mê),"2,814,000"
"Rửa tai, rửa mũi, xông họng","27,400"
Soi thanh khí phế quản bằng ống mềm,"213,000"
Soi thực quản bằng ống mềm,"213,000"
Thông vòi nhĩ,"86,600"
Thông vòi nhĩ nội soi,"115,000"
Trích màng nhĩ,"61,200"
Trích rạch apxe Amiđan (gây mê),"729,000"
Trích rạch apxe thành sau họng (gây mê),"729,000"
Vá nhĩ đơn thuần,"3,720,000"
Phẫu thuật nội soi đóng lỗ rò xoang lê bằng laser hoặc nhiệt,"3,053,000"
"Các phẫu thuật, thủ thuật còn lại khác",
Phẫu thuật loại đặc biệt,"3,424,000"
Phẫu thuật loại I,"2,012,000"
Phẫu thuật loại II,"1,415,000"
Phẫu thuật loại III,"954,000"
Thủ thuật loại đặc biệt,"865,000"
Thủ thuật loại I,"508,000"
Thủ thuật loại II,"290,000"
Thủ thuật loại III,"140,000"
 RĂNG - HÀM - MẶT ,
"Các kỹ thuật về răng, miệng",
Cắt lợi trùm ,"158,000"
Chụp thép làm sẵn,"292,000"
"Cố định tạm thời gẫy xương hàm (buộc chỉ thép, băng cố định)","363,000"
Điều trị răng,
Điều trị răng sữa viêm tuỷ có hồi phục ,"334,000"
Điều trị tuỷ lại,"954,000"
"Điều trị tuỷ răng số  4, 5","565,000"
"Điều trị tuỷ răng số  6,7 hàm dưới","795,000"
"Điều trị tuỷ răng số 1, 2, 3","422,000"
"Điều trị tuỷ răng số 6,7 hàm trên","925,000"
Điều trị tuỷ răng sữa một chân,"271,000"
Điều trị tuỷ răng sữa nhiều chân,"382,000"
Hàn composite cổ răng,"337,000"
Hàn răng sữa sâu ngà ,"97,000"
Lấy cao răng và đánh bóng hai hàm ,"134,000"
Lấy cao răng và đánh bóng một vùng hoặc một hàm ,"77,000"
Nắn trật khớp thái dương hàm,"103,000"
Nạo túi lợi 1 sextant,"74,000"
Nhổ chân răng,"190,000"
Nhổ răng đơn giản,"102,000"
Nhổ răng khó,"207,000"
Nhổ răng số 8 bình thường ,"215,000"
Nhổ răng số 8 có biến chứng khít hàm ,"342,000"
Nhổ răng sữa hoặcchân răng sữa ,"37,300"
Phục hồi thân răng có chốt,"500,000"
Răng sâu ngà,"247,000"
Răng viêm tuỷ hồi phục,"265,000"
Rửa chấm thuốc điều trị viêm loét niêm mạc (1 lần) ,"32,300"
Sửa hàm ,"200,000"
Trám bít hố rãnh,"212,000"
Các phẫu thuật hàm mặt,
Phẫu thuật nhổ răng lạc chỗ,"337,000"
Phẫu thuật ghép xương và màng tái tạo mô có hướng dẫn ,"1,049,000"
"Phẫu thuật lật vạt, nạo xương ổ răng 1 vùng","820,000"
Cắt u lợi đường kính từ 2cm trở lên,"455,000"
"Cắt u lợi, lợi xơ để làm hàm giả","415,000"
"Cắt, tạo hình phanh môi, phanh má hoặc lưỡi (không gây mê)","295,000"
Cắm và cố định lại một răng bật khỏi huyệt ổ răng,"535,000"
Lấy sỏi ống Wharton,"1,014,000"
"Cắt u da đầu lành, đường kính dưới 5 cm","705,000"
"Cắt u da đầu lành, đường kính từ 5 cm trở lên","1,126,000"
Cắt bỏ nang sàn miệng,"2,777,000"
Cắt nang xương hàm từ 2-5cm,"2,927,000"
Cắt u nang giáp móng,"2,133,000"
Cắt u nhỏ lành tính phần mềm vùng hàm mặt (gây mê nội khí quản),"2,627,000"
Điều trị đóng cuống răng,"460,000"
Điều trị sâu răng sớm bằng Fluor,"545,000"
Ghép da rời mỗi chiều trên 5cm,"2,841,000"
Nắn sai khớp thái dương hàm đến muộn,"1,662,000"
Phẫu thuật cắt dây thần kinh V ngoại biên,"2,859,000"
Phẫu thuật cắt đoạn xương hàm dưới do bệnh lý và tái tạo bằng nẹp vít (1 bên),"2,493,000"
"Phẫu thuật cắt đoạn xương hàm dưới do bệnh lý và tái tạo bằng xương, sụn tự thân (1 bên) và cố định bằng nẹp vít ","4,066,000"
"Phẫu thuật cắt đoạn xương hàm trên do bệnh lý và tái tạo bằng hàm đúc titan, sứ, composite cao cấp ","5,166,000"
Phẫu thuật cắt tuyến mang tai bảo tồn dây thần kinh VII có sử dụng máy dò thần kinh ,"4,128,000"
Phẫu thuật cắt u bạch mạch lớn vùng hàm mặt,"3,093,000"
Phẫu thuật cắt u lành tính tuyến dưới hàm ,"3,144,000"
Phẫu thuật cắt u máu lớn vùng hàm mặt,"2,993,000"
"Phẫu thuật cắt ung thư xương hàm dưới, nạo vét hạch","3,243,000"
"Phẫu thuật cắt ung thư xương hàm trên, nạo vét hạch","3,243,000"
"Phẫu thuật cắt xương hàm trên hoặchàm dưới, điều trị lệch khớp cắn và kết hợp xương bằng nẹp vít","3,527,000"
Phẫu thuật đa chấn thương vùng hàm mặt ,"4,140,000"
Phẫu thuật điều trị gãy gò má cung tiếp 2 bên  ,"2,944,000"
Phẫu thuật điều trị gãy lồi cầu ,"2,744,000"
Phẫu thuật điều trị gãy xương hàm dưới ,"2,644,000"
Phẫu thuật điều trị gãy xương hàm trên ,"3,044,000"
"Phẫu thuật điều trị viêm nhiễm toả lan, áp xe vùng hàm mặt","2,167,000"
Phẫu thuật dính khớp thái dương hàm 1 bên và tái tạo bằng khớp đúc titan ,"3,806,000"
"Phẫu thuật dính khớp thái dương hàm 1 bên và tái tạo bằng sụn, xương tự thân ","3,806,000"
Phẫu thuật dính khớp thái dương hàm 2 bên và tái tạo bằng khớp đúc titan ,"4,028,000"
"Phẫu thuật dính khớp thái dương hàm 2 bên và tái tạo bằng sụn, xương tự thân ","3,978,000"
"Phẫu thuật ghép xương ổ răng trên bệnh nhân khe hở môi, vòm miệng ","3,132,000"
"Phẫu thuật khâu phục hồi vết thương phần mềm vùng hàm mặt, có tổn thương tuyến, mạch, thần kinh.","2,998,000"
Phẫu thuật khuyết hổng lớn vùng hàm mặt bằng vạt da cơ,"4,068,000"
Phẫu thuật khuyết hổng lớn vùng hàm mặt bằng vi phẫu thuật,"4,153,000"
Phẫu thuật lấy dị vật vùng hàm mặt,"2,461,000"
Phẫu thuật lấy răng ngầm trong xương,"2,351,000"
Phẫu thuật mở xoang lấy răng ngầm,"2,777,000"
"Phẫu thuật mở xương, điều trị lệch lạc xương hàm, khớp cắn ","4,340,000"
Phẫu thuật tạo hình khe hở chéo mặt,"3,540,000"
Phẫu thuật tạo hình khe hở vòm miệng,"2,493,000"
Phẫu thuật tạo hình khe hở vòm miệng tạo vạt thành hầu,"2,493,000"
Phẫu thuật tạo hình môi hai bên,"2,593,000"
Phẫu thuật tạo hình môi một bên,"2,493,000"
Phẫu thuật tạo hình phanh môi hoặc phanh má hoặc phanh lưỡi bám thấp (gây mê nội khí quản),"1,785,000"
Phẫu thuật tháo nẹp vít sau kết hợp xương hai bên,"2,822,000"
Phẫu thuật tháo nẹp vít sau kết hợp xương lồi cầu,"2,759,000"
Phẫu thuật tháo nẹp vít sau kết hợp xương một bên,"2,686,000"
Sử dụng nẹp có lồi cầu trong phục hồi sau cắt đoạn xương hàm dưới,"3,127,000"
Tiêm xơ điều trị u máu phần mềm và xương vùng hàm mặt,"844,000"
"Các phẫu thuật, thủ thuật còn lại khác",
Phẫu thuật loại đặc biệt,"3,507,000"
Phẫu thuật loại I,"2,241,000"
Phẫu thuật loại II,"1,388,000"
Phẫu thuật loại III,"906,000"
Thủ thuật loại đặc biệt,"781,000"
Thủ thuật loại I,"480,000"
Thủ thuật loại II,"274,000"
Thủ thuật loại III,"140,000"
BỎNG,
"Cắt bỏ hoại tử tiếp tuyến bỏng sâu dưới 5% diện tích cơ thể ở người lớn, dưới 3% diện tích cơ thể ở trẻ em","2,269,000"
Cắt bỏ hoại tử tiếp tuyến bỏng sâu trên 10% diện tích cơ thể ở người lớn,"3,818,000"
Cắt bỏ hoại tử tiếp tuyến bỏng sâu từ 3% - 5% diện tích cơ thể ở trẻ em,"2,886,000"
"Cắt bỏ hoại tử tiếp tuyến bỏng sâu từ 5% - 10% diện tích cơ thể ở người lớn, trên 5% diện tích cơ thể ở trẻ em","3,268,000"
"Cắt bỏ hoại tử toàn lớp bỏng sâu dưới 3% diện tích cơ thể ở người lớn, dưới 1% diện tích cơ thể ở trẻ em","2,298,000"
Cắt bỏ hoại tử toàn lớp bỏng sâu trên 5% diện tích cơ thể ở người lớn,"3,755,000"
Cắt bỏ hoại tử toàn lớp bỏng sâu từ 1% - 3% diện tích cơ thể ở trẻ em,"2,920,000"
"Cắt bỏ hoại tử toàn lớp bỏng sâu từ 3% - 5% diện tích cơ thể ở người lớn, trên 3% diện tích cơ thể ở  trẻ em","3,285,000"
"Cắt hoại tử toàn lớp – khâu kín ≥ 3% diện tích cơ thể ở người lớn, ≥ 1% diện tích cơ thể ở trẻ em","4,010,000"
"Cắt hoại tử toàn lớp – khâu kín dưới 3% diện tích cơ thể ở người lớn, dưới 1% diện tích cơ thể ở trẻ em","3,274,000"
Cắt lọc mô hoại tử vết thương mạn tính bằng dao thủy lực (chưa tính vật tư dao),"3,750,000"
Cắt sẹo ghép da mảnh trung bình,"3,609,000"
Cắt sẹo khâu kín,"3,288,000"
Chẩn đoán độ sâu bỏng bằng máy siêu âm doppler,"293,000"
Điều trị bằng ôxy cao áp,"233,000"
Điều trị vết thương bỏng bằng màng nuôi cấy nguyên bào sợi (hoặc tế bào sừng) ,"540,000"
Ghép da đồng loại ≥ 10%  diện tích cơ thể (chưa gồm mảnh da ghép),"2,647,000"
Ghép da đồng loại dưới  10% diện tích cơ thể (chưa gồm mảnh da ghép),"1,824,000"
"Ghép da tự thân mảnh lớn dưới 5% diện tích cơ thể ở người lớn, dưới 3% diện tích cơ thể ở trẻ em","2,818,000"
Ghép da tự thân mảnh lớn trên 10% diện tích cơ thể ở người lớn,"4,267,000"
Ghép da tự thân mảnh lớn từ 3% -  5% diện tích cơ thể ở trẻ em,"3,506,000"
"Ghép da tự thân mảnh lớn từ 5% - 10% diện tích cơ thể ở người lớn, trên 5% diện tích cơ thể ở trẻ em","3,982,000"
"Ghép da tự thân mảnh siêu nhỏ (micro skin graft)  ≥ 10% diện tích cơ thể ở người lớn,  ≥ 5% diện tích cơ thể ở trẻ em","6,385,000"
"Ghép da tự thân mảnh siêu nhỏ (micro skin graft) dưới 10% diện tích cơ thể ở người lớn, dưới 5% diện tích cơ thể ở trẻ em","3,700,000"
Ghép da tự thân mắt lưới (mesh graft),"4,907,000"
Ghép da tự thân phối hợp kiểu hai lớp (sandwich),"6,481,000"
Ghép da tự thân tem thư (post stam graft)  ≥ 10% diện tích cơ thể ở người lớn,"4,321,000"
"Ghép da tự thân tem thư (post stam graft) dưới 10% diện tích cơ thể ở người lớn, ≥ 5% diện tích cơ thể ở trẻ em","3,907,000"
Ghép da tự thân tem thư (post stam graft) dưới 5% diện tích cơ thể ở trẻ em,"3,344,000"
Ghép da tự thân xen kẽ (molem-jackson)  ≥ 10% diện tích cơ thể ở người lớn,"7,062,000"
"Ghép da tự thân xen kẽ (molem-jackson) ở trẻ em, dưới 10% diện tích cơ thể ở người lớn","5,463,000"
Ghép màng tế bào nuôi cấy trong điều trị bỏng ,"517,000"
Kỹ thuật ghép khối mỡ tự thân điều trị vết thương mạn tính,"3,980,000"
Kỹ thuật giãn da (expander) điều trị sẹo,"3,895,000"
"Kỹ thuật tạo vạt da có cuống mạch liền điều trị vết thương, sẹo","4,770,000"
"Kỹ thuật tạo vạt da tại chỗ điều trị vết thương, vết bỏng và di chứng","3,601,000"
Kỹ thuật tiêm huyết tương giàu tiểu cầu điều trị vết thương mạn tính (chưa tính huyết tương),"3,790,000"
Kỹ thuật vi phẫu nối bạch mạch- tĩnh mạch điều trị phù do tắc bạch mạch,"13,644,000"
Lấy bỏ sụn viêm hoại tử trong bỏng vành tai,"2,708,000"
"Phẫu thuật chuyển vạt da phức tạp có nối mạch vi phẫu điều trị vết thương, vết bỏng và sẹo","17,842,000"
"Phẫu thuật ghép da dày tự thân kiểu wolf- krause ≥ điều trị bỏng sâu, điều trị sẹo","4,288,000"
"Phẫu thuật khoan đục xương, lấy bỏ xương chết trong điều trị bỏng sâu","3,661,000"
Phẫu thuật loại bỏ hoại tử ổ loét vết thương mạn tính,"2,477,000"
Sử dụng giường khí hóa lỏng điều trị bỏng nặng (01 ngày),"278,000"
Tắm điều trị bệnh nhân bỏng (gây tê),"220,000"
"Tắm điều trị bệnh nhân hồi sức, cấp cứu bỏng (gây mê)","886,000"
Tắm điều trị tiệt khuẩn bằng TRA gamma,"195,000"
Thay băng cắt lọc vết bỏng diện tích dưới 5% diện tích cơ thể,"115,000"
Thay băng cắt lọc vết bỏng diện tích dưới 10% diện tích cơ thể,"242,000"
Thay băng cắt lọc vết bỏng diện tích từ 10% đến 19% diện tích cơ thể,"410,000"
Thay băng cắt lọc vết bỏng diện tích từ 20% đến 39% diện tích cơ thể,"547,000"
Thay băng cắt lọc vết bỏng diện tích từ 40% đến 60% diện tích cơ thể,"870,000"
Thay băng cắt lọc vết bỏng diện tích trên 60% diện tích cơ thể,"1,388,000"
"Các phẫu thuật, thủ thuật còn lại khác",
Phẫu thuật đặc biệt,"4,010,000"
Phẫu thuật loại I,"2,295,000"
Phẫu thuật loại II,"1,538,000"
Phẫu thuật loại III,"1,120,000"
Thủ thuật loại đặc biệt,"1,129,000"
"Thủ thuật loại I 
","558,000"
Thủ thuật loại II,"333,000"
"Thủ thuật loại III 
","182,000"
UNG BƯỚU,
Bơm hóa chất bàng quang điều trị ung thư bàng quang (lần),"385,000"
Đặt Iradium (lần),"472,000"
Điều trị tia xạ Cobalt/ Rx ,"105,000"
Đổ khuôn chì trong xạ trị,"1,079,000"
Hóa trị liên tục (12-24 giờ) bằng máy,"405,000"
Làm mặt nạ cố định đầu,"1,079,000"
Mô phỏng và lập kế hoạch cho xạ trị áp sát,"385,000"
Truyền hóa chất tĩnh mạch,"155,000"
Truyền hóa chất tĩnh mạch,"127,000"
Truyền hóa chất động mạch (1 ngày),"350,000"
Truyền hóa chất khoang màng bụng (1 ngày),"207,000"
Truyền hóa chất nội tủy (1 ngày),"395,000"
Xạ phẫu bằng Cyber Knife,"20,689,000"
Xạ phẫu bằng Gamma Knife,"28,790,000"
Xạ trị bằng X Knife,"28,689,000"
Xạ trị bằng máy gia tốc có điều biến liều (1 ngày),"1,592,000"
Xạ trị bằng máy gia tốc tuyến tính (01 ngày xạ trị),"506,000"
"Xạ trị áp sát liều cao tại vòm mũi họng, xoang mặt, khoang miệng, thực quản, khí phế quản (01 lần điều trị)","5,196,000"
Xạ trị áp sát liều cao tại các vị trí khác (01 lần điều trị),"3,321,000"
Xạ trị áp sát liều thấp  (01 lần điều trị),"1,392,000"
"Cắt ung thư vùng hàm mặt có nạo vét hạch dưới hàm, hạch cổ và tạo hình bằng vạt từ xa hoặc tại chỗ","7,629,000"
"Cắt  ung thư lưỡi - sàn miệng, nạo vét hạch và tạo hình bằng vạt từ xa","8,529,000"
"Cắt u máu, u bạch huyết trong lồng ngực đường kính trên 10 cm","8,329,000"
Cắt từ 3 tạng trở lên trong điều trị ung thư tiêu hoá,"9,029,000"
Tháo khớp xương bả vai do ung thư,"6,829,000"
Phẫu thuật cắt xương bả vai và phần mềm,"8,229,000"
Đặt buồng tiêm truyền dưới da,"1,300,000"
"Các phẫu thuật, thủ thuật còn lại khác",
Phẫu thuật loại đặc biệt,"4,666,000"
Phẫu thuật loại I,"2,754,000"
Phẫu thuật loại II,"1,784,000"
Phẫu thuật loại III,"1,206,000"
Thủ thuật loại đặc biệt,"874,000"
Thủ thuật loại I,"505,000"
Thủ thuật loại II,"363,000"
Thủ thuật loại III,"207,000"
"NỘI SOI CHẨN ĐOÁN, CAN THIỆP",
Phẫu thuật loại I,"2,167,000"
Phẫu thuật loại II,"1,456,000"
Phẫu thuật loại III,"981,000"
Thủ thuật loại đặc biệt,"960,000"
Thủ thuật loại I,"575,000"
Thủ thuật loại II,"332,000"
Thủ thuật loại III,"195,000"
VI PHẪU,
Phẫu thuật loại đặc biệt,"5,692,000"
Phẫu thuật loại I,"3,230,000"
PHẪU THUẬT NỘI SOI,
Phẫu thuật nội soi Robot điều trị các bệnh lý gan mật,"85,158,000"
Phẫu thuật nội soi Robot điều trị các bệnh lý lồng ngực,"91,025,000"
Phẫu thuật nội soi Robot điều trị các bệnh lý tiết niệu,"79,327,000"
"Phẫu thuật nội soi Robot điều trị các bệnh lý tiêu hóa, ổ bụng","96,612,000"
"Các phẫu thuật, thủ thuật còn lại khác",
Phẫu thuật loại đặc biệt,"3,718,000"
Phẫu thuật loại I,"2,448,000"
Phẫu thuật loại II,"1,658,000"
Phẫu thuật loại III,"987,000"
GÂY MÊ,
Gây mê thay băng bỏng,
Gây mê thay băng bỏng diện tích trên 60% diện tích cơ thể hoặc có bỏng hô hấp,"1,075,000"
Gây mê thay băng bỏng diện tích từ 40% - 60% diện tích cơ thể,"764,000"
Gây mê thay băng bỏng diện tích từ 10% - 39% diện tích cơ thể,"570,000"
Gây mê thay băng bỏng diện tích dưới 10% diện tích cơ thể,"387,000"
Gây mê khác,"699,000"
XÉT NGHIỆM,
Huyết học,
ANA 17 profile test (sàng lọc và định danh đồng thời 17 loại kháng thể kháng nhân bằng thanh sắc ký miễn dịch),"1,008,000"
Bilan đông cầm máu - huyết khối,"1,564,000"
Chụp ảnh màu tế bào qua kính hiển vi ,"20,400"
Co cục máu đông,"14,900"
Công thức nhiễm sắc thể (Karyotype),"689,000"
Công thức nhiễm sắc thể (NST) từ tế bào ối,"1,193,000"
Đàn hồi co cục máu (TEG: ThromboElastoGraph),"415,000"
Đánh giá tỷ lệ sống của tế bào bằng kỹ thuật nhuộm xanh trypan,"18,700"
