Ten dich vu,Gia (VND)
Tiêm gân gấp ngón tay [Chưa bao gồm thuốc tiêm.] [TT loại 3],"436,000"
Tiêm gân gấp ngón tay dưới hướng dẫn của siêu âm [Chưa bao gồm thuốc tiêm.] [TT loại 2],"581,000"
Tiêm gân gót [Chưa bao gồm thuốc tiêm.] [TT loại 3],"436,000"
Tiêm gân nhị đầu khớp vai [Chưa bao gồm thuốc tiêm.] [TT loại 3],"436,000"
Tiêm gân nhị đầu khớp vai dưới hướng dẫn của siêu âm [Chưa bao gồm thuốc tiêm.] [TT loại 2],"581,000"
"Tiêm gân trên gai (dưới gai, gân bao xoay khớp vai) [Chưa bao gồm thuốc tiêm.] [TT loại 3]","436,000"
"Tiêm gân trên gai (dưới gai, gân bao xoay khớp vai) dưới hướng dẫn của siêu âm [Chưa bao gồm thuốc tiêm.] [TT loại 2]","581,000"
Tiêm hội chứng DeQuervain dưới hướng dẫn của siêu âm [Chưa bao gồm thuốc tiêm.] [TT loại 2],"581,000"
Tiêm hội chứng đường hầm cổ tay [Chưa bao gồm thuốc tiêm.] [TT loại 3],"436,000"
Tiêm hội chứng đường hầm cổ tay dưới hướng dẫn của siêu âm [Chưa bao gồm thuốc tiêm.] [TT loại 2],"581,000"
Tiêm khớp bàn ngón chân,"436,000"
Tiêm khớp bàn ngón chân dưới hướng dẫn của siêu âm (Chưa bao gồm thuốc tiêm) (Thủ thuật loại 2),"529,000"
Tiêm khớp bàn ngón tay,"436,000"
Tiêm khớp bàn ngón tay dưới hướng dẫn của siêu âm (Chưa bao gồm thuốc tiêm) (Thủ thuật loại 2),"529,000"
Tiêm khớp cổ chân,"436,000"
Tiêm khớp cổ chân dưới hướng dẫn của siêu âm,"581,000"
Tiêm khớp cổ tay,"436,000"
Tiêm khớp cổ tay dưới hướng dẫn của siêu âm,"581,000"
Tiêm khớp cùng chậu (Chưa bao gồm thuốc tiêm) (Thủ thuật loại 2),"415,000"
Tiêm khớp đòn- cùng vai,"436,000"
Tiêm khớp đòn- cùng vai dưới hướng dẫn của siêu âm,"581,000"
Tiêm khớp đốt ngón tay (Chưa bao gồm thuốc tiêm) (Thủ thuật loại 3),"415,000"
Tiêm khớp đốt ngón tay dưới hướng dẫn của siêu âm,"581,000"
Tiêm khớp gối,"436,000"
Tiêm khớp gối dưới hướng dẫn của siêu âm,"581,000"
Tiêm khớp háng,"436,000"
Tiêm khớp háng dưới hướng dẫn của siêu âm,"581,000"
Tiêm khớp khuỷu tay,"436,000"
Tiêm khớp khuỷu tay dưới hướng dẫn của siêu âm,"581,000"
Tiêm khớp thái dương hàm,"436,000"
Tiêm khớp thái dương hàm dưới hướng dẫn của siêu âm (Chưa bao gồm thuốc tiêm) (Thủ thuật loại 2),"529,000"
Tiêm khớp ức - sườn,"436,000"
Tiêm khớp ức đòn,"436,000"
Tiêm khớp ức đòn dưới hướng dẫn của siêu âm,"581,000"
Tiêm khớp vai (Chưa bao gồm thuốc tiêm) (Thủ thuật loại 3),"415,000"
Tiêm khớp vai dưới hướng dẫn của siêu âm,"581,000"
"Trật khớp háng bẩm sinh [Chưa bao gồm đinh, nẹp, vít, ốc, khóa, PT loại 1]","9,330,000"
NGOẠI TỔNG QUÁT,
Bóc phúc mạc bên phải,"5,970,000"
Bóc phúc mạc bên trái,"5,970,000"
Bóc phúc mạc douglas,"5,970,000"
Bóc phúc mạc kèm cắt các tạng khác,"5,970,000"
Bóc phúc mạc phủ tạng,"5,970,000"
"Bóc u xơ, cơ..trực tràng đường bụng","5,970,000"
Các phẫu thuật cắt gan khác,"11,200,000"
Các phẫu thuật cắt tuỵ khác,"9,920,000"
Các phẫu thuật đường mật khác,"7,710,000"
Các phẫu thuật ruột thừa khác,"7,710,000"
Cầm máu nhu mô gan,"8,000,000"
Cắt bỏ nang tụy,"7,710,000"
Cắt chỉ sau phẫu thuật.,"72,000"
Cắt chỏm nang gan,"6,610,000"
"Cắt cụt trực tràng đường bụng, tầng sinh môn","10,900,000"
"Cắt dạ dày do ung thư [Cắt bán phần] (Chưa bao gồm máy cắt nối tự động và ghim khâu máy, kẹp khóa mạch máu, dao siêu âm) [Phẫu thuật loại 1]","12,000,000"
Cắt đại tràng phải hoặc đại tràng trái nối ngay,"10,600,000"
"Cắt đại tràng phải hoặc đại tràng trái, đóng đầu dưới, đưa đầu trên ra ngoài kiểu Hartmann","9,330,000"
"Cắt đại tràng phải hoặc đại tràng trái, đưa 2 đầu ruột ra ngoài","10,600,000"
"Cắt dây chằng, gỡ dính ruột","8,730,000"
"Cắt đoạn dạ dày (Chưa bao gồm máy cắt nối tự động và ghim khâu máy, kẹp khóa mạch máu, dao siêu âm) (Phẫu thuật loại 1)","9,330,000"
"Cắt đoạn dạ dày và mạc nối lớn (Chưa bao gồm máy cắt nối tự động và ghim khâu máy, kẹp khóa mạch máu, dao siêu âm) (Phẫu thuật loại 1)","8,480,000"
Cắt đoạn đại tràng nối ngay,"10,600,000"
"Cắt đoạn đại tràng, đóng đầu dưới, đưa đầu trên ra ngoài ổ bụng kiểu Hartmann","10,600,000"
"Cắt đoạn đại tràng, đưa 2 đầu đại tràng ra ngoài","10,600,000"
"Cắt đoạn ruột non, đưa hai đầu ruột ra ngoài","9,330,000"
"Cắt đoạn ruột non, lập lại lưu thông","9,330,000"
"Cắt đoạn ruột non, nối tận bên, đưa 1 đầu ra ngoài (Quénue)","9,330,000"
"Cắt đoạn ruột non, tá tràng, lập lại lưu thông (Chưa bao gồm máy cắt nối tự động và ghim khâu máy cắt nối) (Phẫu thuật loại 1)","9,330,000"
"Cắt đoạn thực quản, dẫn lưu hai đầu ra ngoài","9,210,000"
Cắt đoạn trực tràng nối ngay,"10,900,000"
"Cắt đoạn trực tràng, cơ thắt trong bảo tồn cơ thắt ngoài đường tầng sinh môn","10,900,000"
"Cắt đoạn trực tràng, đóng đầu dưới đưa đầu trên ra ngoài kiểu Hartmann","9,330,000"
"Cắt đoạn trực tràng, miệng nối đại tràng - ống hậu môn","9,330,000"
"Cắt đoạn trực tràng, miệng nối đại trực tràng thấp","9,330,000"
Cắt đuôi tụy bảo tồn lách,"11,000,000"
Cắt gan phải,"10,300,000"
Cắt gan trái,"10,300,000"
"Cắt hạ phân thuỳ 6 (Chưa bao gồm keo sinh học, đầu dao cắt gan siêu âm, dao cắt hàn mạch, hàn mô)","10,300,000"
"Cắt khối tá tụy [Chưa bao gồm máy cắt nối tự động, ghim khâu máy cắt nối, khóa kẹp mạch máu, dao siêu âm và đoạn mạch nhân tạo.] [PT loại DB]","18,600,000"
Cắt lách bệnh lý,"5,760,000"
Cắt lách do chấn thương,"6,670,000"
"Cắt lại dạ dày (Chưa bao gồm máy cắt nối tự động và ghim khâu máy, kẹp khóa mạch máu, dao siêu âm) (Phẫu thuật đặc biệt)","6,240,000"
Cắt lọc nhu mô gan,"10,300,000"
Cắt mạc nối lớn,"10,100,000"
Cắt manh tràng và đoạn cuối hồi tràng,"9,330,000"
Cắt một phần tuỵ,"9,920,000"
Cắt nhiều đoạn ruột non,"9,330,000"
"Cắt nối thực quản (Chưa bao gồm kẹp khóa mạch máu, máy cắt nối tự động và ghim khâu máy, dao siêu âm, Stent)","9,210,000"
Cắt ruột thừa đơn thuần,"4,360,000"
"Cắt ruột thừa, dẫn lưu ổ apxe","4,360,000"
"Cắt ruột thừa, lau rửa ổ bụng","4,360,000"
"Cắt thực quản, tạo hình thực quản bằng đại tràng đường bụng, ngực, cổ ( Chưa bao gồm kẹp khóa mạch máu, máy cắt nối tự động và ghim khâu máy, dao siêu âm, Stent)","16,000,000"
"Cắt toàn bộ dạ dày (Chưa bao gồm máy cắt nối tự động và ghim khâu máy, kẹp khóa mạch máu, dao siêu âm) (Phẫu thuật đặc biệt)","12,000,000"
Cắt toàn bộ dạ dày do ung thư và vét hạch hệ thống,"12,000,000"
"Cắt toàn bộ đại tràng, nối ngay ruột non - trực tràng","13,300,000"
"Cắt toàn bộ đại trực tràng, đưa hồi tràng ra làm hậu môn nhân tạo","12,100,000"
"Cắt toàn bộ đại trực tràng, nối ngay ruột non - ống hậu môn","9,330,000"
Cắt túi mật,"6,670,000"
Cắt túi thừa thực quản cổ,"9,210,000"
"Cắt túi thừa thực quản ngực (Chưa bao gồm kẹp khóa mạch máu, máy cắt nối tự động và ghim khâu máy, dao siêu âm, Stent)","9,210,000"
Cắt tụy trung tâm,"9,920,000"
"Cắt u sau phúc mạc (Chưa bao gồm máy cắt nối tự động và ghim khâu máy cắt nối, vật liệu cầm máu)","6,610,000"
Chèn gạc nhu mô gan cầm máu,"8,000,000"
"Chụp và tạo luồng thông cửa chủ qua da (TIPS) số hóa xóa nền ( Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại.) [TT DB]","18,100,000"
Dẫn lưu áp xe gan,"5,330,000"
Dẫn lưu áp xe gan [gây tê],"5,330,000"
Dẫn lưu áp xe ruột thừa,"5,820,000"
Dẫn lưu áp xe tồn dư sau mổ gan,"5,330,000"
Dẫn lưu áp xe tồn dư sau mổ gan [gây tê],"5,330,000"
Dẫn lưu nang tụy,"10,600,000"
"Đặt ống thông Blackemore, Linton (Thủ thuật loại 1)","2,800,000"
Đặt ống thông hậu môn,"145,000"
Đặt sonde hậu môn sơ sinh,"121,000"
Đẩy bã thức ăn xuống đại tràng,"8,730,000"
"Điều trị hẹp hậu môn bằng cắt vòng xơ, tạo hình hậu môn","6,670,000"
"Điều trị hẹp hậu môn bằng cắt vòng xơ, tạo hình hậu môn [gây tê]","6,670,000"
Điều trị nứt kẽ hậu môn bằng cắt cơ tròn trong (vị trí 3 giờ và 9 giờ),"6,280,000"
Điều trị nứt kẽ hậu môn bằng cắt cơ tròn trong (vị trí 3 giờ và 9 giờ) [gây tê],"6,280,000"
"Điều trị nứt kẽ hậu môn bằng cắt cơ tròn trong vị trí 6 giờ, tạo hình hậu môn","10,100,000"
"Điều trị nứt kẽ hậu môn bằng cắt cơ tròn trong vị trí 6 giờ, tạo hình hậu môn [gây tê]","10,100,000"
Đóng rò trực tràng - âm đạo,"7,710,000"
Đóng rò trực tràng - bàng quang,"7,710,000"
Đốt sóng cao tần điều trị các u tạng dưới hướng dẫn cắt lớp vi tính,"6,670,000"
Đốt sóng cao tần điều trị các u tạng dưới hướng dẫn siêu âm,"6,060,000"
Đốt sóng cao tần điều trị u gan dưới hướng dẫn cắt lớp vi tính,"6,670,000"
Đốt sóng cao tần điều trị u gan dưới hướng dẫn siêu âm,"6,060,000"
Đốt sóng cao tần điều trị ung thư gan (RFA) dưới hướng dẫn siêu âm,"6,060,000"
Khâu cầm máu ổ loét dạ dày,"6,610,000"
Khâu lỗ thủng dạ dày tá tràng,"7,270,000"
Khâu lỗ thủng đại tràng,"7,270,000"
Khâu lỗ thủng hoặc khâu vết thương ruột non,"8,730,000"
"Khâu lỗ thủng, vết thương trực tràng","6,670,000"
Khâu vết thương tụy và dẫn lưu,"6,610,000"
Làm hậu môn nhân tạo,"6,540,000"
Lấy dị vật thực quản đường bụng,"8,820,000"
Lấy dị vật thực quản đường cổ,"8,820,000"
Lấy dị vật thực quản đường ngực,"8,820,000"
Lấy dị vật trực tràng,"4,960,000"
Lấy mạc nối lớn và mạc nối nhỏ,"5,970,000"
"Lấy nhân ở tụy (di căn tụy, u tụy)","5,760,000"
"Lấy sỏi ống mật chủ, dẫn lưu ống Kehr kèm tạo hình cơ thắt Oddi","9,330,000"
"Lấy tổ chức tụy hoại tử, dẫn lưu","6,610,000"
Lấy tổ chức ung thư tát phát khu trú tại tụy,"5,760,000"
"Lấy u cơ, xơ…thực quản đường ngực","6,940,000"
Lấy u lành dưới 3cm,"242,000"
Lấy u phúc mạc,"5,970,000"
Lấy u sau phúc mạc,"8,000,000"
Mổ bóc nhân xơ vú [PT loại 2],"7,270,000"
Mở bụng thăm dò,"6,540,000"
"Mở bụng thăm dò, lau rửa ổ bụng, đặt dẫn lưu","6,000,000"
"Mở bụng thăm dò, sinh thiết","6,540,000"
"Mở đường mật, đặt dẫn lưu đường mật","6,060,000"
Mở miệng nối mật ruột lấy sỏi dẫn lưu Kehr hoặc làm lại miệng nối mật ruột,"8,660,000"
"Mở ống mật chủ lấy sỏi đường mật, dẫn lưu đường mật","6,670,000"
"Mở ống mật chủ lấy sỏi đường mật, không dẫn lưu đường mật","6,670,000"
"Mở ruột non lấy dị vật (bã thức ăn, giun, mảnh kim loại,…)","8,000,000"
Mở thông dạ dày,"6,540,000"
Mở thông hỗng tràng hoặc mở thông hồi tràng,"6,540,000"
Nối dạ dày-ruột (omega hay Roux-en-Y) (Chưa bao gồm máy cắt nối tự động và ghim khâu máy cắt nối) (Phẫu thuật loại 1),"6,060,000"
Nối mật ruột bên - bên,"8,000,000"
Nối mật ruột tận - bên,"8,000,000"
Nối nang tụy với dạ dày,"7,330,000"
Nối nang tụy với hỗng tràng,"7,330,000"
Nối nang tụy với tá tràng,"7,330,000"
Nối ngã ba đường mật hoặc ống gan phải hoặc ống gan trái với hỗng tràng,"8,820,000"
"Nội soi cắt polip ông tiêu hoá (thực quản, dạ dày, tá tràng, đại trực tràng)","2,660,000"
Nội soi đại tràng-lấy dị vật,"2,230,000"
"Nội soi đường mật qua tá tràng [Chưa bao gồm dụng cụ can thiệp: stent, bộ tán sỏi cơ học, rọ lấy dị vật, dao cắt, bóng kéo, bóng nong.] [TT loại DB]","8,000,000"
"Nội soi mật tụy ngược dòng - (ERCP) [Chưa bao gồm dụng cụ can thiệp: stent, bộ tán sỏi cơ học, rọ lấy dị vật, dao cắt, bóng kéo, bóng nong.] [TT loại DB]","8,000,000"
"Nội soi mật tụy ngược dòng can thiệp - cắt cơ oddi [Chưa bao gồm dụng cụ can thiệp: stent, bộ tán sỏi cơ học, rọ lấy dị vật, dao cắt, bóng kéo, bóng nong.] [TT loại DB]","10,600,000"
"Nội soi mật tụy ngược dòng can thiệp - lấy sỏi đường, giun đường mật [Chưa bao gồm dụng cụ can thiệp: stent, bộ tán sỏi cơ học, rọ lấy dị vật, dao cắt, bóng kéo, bóng nong.] [TT loại DB]","10,600,000"
"Nội soi mật tụy ngược dòng can thiệp - nong đường mật bằng bóng [Chưa bao gồm dụng cụ can thiệp: stent, bộ tán sỏi cơ học, rọ lấy dị vật, dao cắt, bóng kéo, bóng nong.] [TT loại DB]","10,600,000"
"Nội soi mật tuỵ ngược dòng để cắt cơ vòng Oddi dẫn lưu mật hoặc lấy sỏi đường mật tuỵ ( Chưa bao gồm dao cắt, thuốc cản quang, catheter.) [TT loại DB]","10,600,000"
"Nội soi mật tuỵ ngược dòng để chẩn đoán bệnh lý đường mật tuỵ [Chưa bao gồm dụng cụ can thiệp: stent, bộ tán sỏi cơ học, rọ lấy dị vật, dao cắt, bóng kéo, bóng nong.] [TT loại 1]","6,670,000"
"Nội soi mật tụy ngược dòng để chẩn đoán bệnh lý đường mật tuỵ [Chưa bao gồm dụng cụ can thiệp: stent, bộ tán sỏi cơ học, rọ lấy dị vật, dao cắt, bóng kéo, bóng nong.] [TT loại 1]","6,060,000"
"Nội soi mật tuỵ ngược dòng để đặt Stent đường mật tuỵ [Chưa bao gồm dụng cụ can thiệp: stent, bộ tán sỏi cơ học, rọ lấy dị vật, dao cắt, bóng kéo, bóng nong.] [TT loại DB]","10,600,000"
Nối tắt ruột non - đại tràng hoặc trực tràng,"10,100,000"
Nối tắt ruột non - ruột non,"10,100,000"
"Nong đường mật, Oddi qua nội soi (Chưa bao gồm bóng nong)","4,000,000"
"Nong hẹp thực quản, tâm vị qua nội soi (Thủ thuật đặc biệt)","3,330,000"
Phẫu thuật cắt 1 búi trĩ,"6,280,000"
Phẫu thuật cắt 1 búi trĩ [gây tê],"6,280,000"
Phẫu thuật cắt trĩ kinh điển (phương pháp Milligan - Morgan hoặc Ferguson),"6,280,000"
Phẫu thuật cắt trĩ kinh điển (phương pháp Milligan - Morgan hoặc Ferguson) [gây tê],"6,280,000"
Phẫu thuật cắt trĩ kinh điển có sử dụng dụng cụ hỗ trợ,"6,280,000"
Phẫu thuật cắt trĩ kinh điển có sử dụng dụng cụ hỗ trợ [gây tê],"6,280,000"
Phẫu thuật cắt túi thừa thực quản,"12,000,000"
"Phẫu thuật chích, dẫn lưu áp xe cạnh hậu môn đơn giản","6,280,000"
"Phẫu thuật chích, dẫn lưu áp xe cạnh hậu môn đơn giản [gây tê]","6,280,000"
Phẫu thuật điều trị áp xe hậu môn phức tạp,"8,480,000"
Phẫu thuật điều trị áp xe hậu môn phức tạp [gây tê],"8,480,000"
"Phẫu thuật điều trị apxe tồn dư, dẫn lưu ổ bụng","6,670,000"
"Phẫu thuật điều trị apxe tồn dư, dẫn lưu ổ bụng [gây tê]","6,670,000"
Phẫu thuật điều trị rò hậu môn cắt cơ thắt trên chỉ chờ,"8,000,000"
Phẫu thuật điều trị rò hậu môn cắt cơ thắt trên chỉ chờ [gây tê],"8,000,000"
Phẫu thuật điều trị rò hậu môn đơn giản,"6,280,000"
Phẫu thuật điều trị rò hậu môn đơn giản [gây tê],"6,280,000"
Phẫu thuật điều trị rò hậu môn phức tạp,"8,000,000"
Phẫu thuật điều trị rò hậu môn phức tạp [gây tê],"8,000,000"
Phẫu thuật điều trị rò trực tràng - niệu đạo,"7,710,000"
Phẫu thuật điều trị rò trực tràng - niệu quản,"7,710,000"
Phẫu thuật điều trị rò trực tràng - tầng sinh môn,"7,710,000"
Phẫu thuật điều trị rò trực tràng - tiểu khung,"7,710,000"
"Phẫu thuật điều trị thoát vị bẹn 1 bên/2 bên (Chưa bao gồm tấm màng nâng, khóa kẹp mạch máu, vật liệu cầm máu) (Phẫu thuật loại 1)","7,930,000"
"Phẫu thuật điều trị thoát vị bẹn 1 bên/2 bên (Chưa bao gồm tấm màng nâng, khóa kẹp mạch máu, vật liệu cầm máu) (Phẫu thuật loại 1) [gây tê]","7,930,000"
"Phẫu thuật điều trị thoát vị bẹn 2 bên (Chưa bao gồm tấm màng nâng, khóa kẹp mạch máu, vật liệu cầm máu) [Phẫu thuật loại 1]","9,330,000"
"Phẫu thuật điều trị thoát vị bẹn 2 bên (Chưa bao gồm tấm màng nâng, khóa kẹp mạch máu, vật liệu cầm máu) [Phẫu thuật loại 1] [gây tê]","9,330,000"
Phẫu thuật điều trị thoát vị bẹn bằng phương pháp Bassini,"7,270,000"
Phẫu thuật điều trị thoát vị bẹn bằng phương pháp kết hợp Bassini và Shouldice,"7,270,000"
Phẫu thuật điều trị thoát vị bẹn bằng phương pháp Lichtenstein,"7,270,000"
Phẫu thuật điều trị thoát vị bẹn bằng phương pháp Lichtenstein [gây tê],"7,270,000"
Phẫu thuật điều trị thoát vị bẹn bằng phương pháp Shouldice,"7,270,000"
Phẫu thuật điều trị thoát vị bẹn tái phát,"8,000,000"
Phẫu thuật điều trị thoát vị bẹn tái phát [gây tê],"8,000,000"
Phẫu thuật điều trị thoát vị cơ hoành,"12,000,000"
Phẫu thuật điều trị thoát vị đùi,"7,270,000"
Phẫu thuật điều trị thoát vị đùi [gây tê],"7,270,000"
Phẫu thuật điều trị thoát vị thành bụng khác,"8,480,000"
Phẫu thuật điều trị thoát vị thành bụng khác [gây tê],"8,480,000"
Phẫu thuật điều trị thoát vị vết mổ thành bụng,"6,670,000"
Phẫu thuật điều trị thoát vị vết mổ thành bụng [gây tê],"6,670,000"
Phẫu thuật khâu treo và triệt mạch trĩ (THD),"6,280,000"
Phẫu thuật khâu treo và triệt mạch trĩ (THD) [gây tê],"6,280,000"
Phẫu thuật lấy toàn bộ trĩ vòng,"5,760,000"
Phẫu thuật lấy toàn bộ trĩ vòng [gây tê],"5,760,000"
Phẫu thuật lấy trĩ tắc mạch,"6,280,000"
Phẫu thuật lấy trĩ tắc mạch [gây tê],"6,280,000"
Phẫu thuật Longo,"5,230,000"
Phẫu thuật Longo kết hợp với khâu treo trĩ,"5,230,000"
Phẫu thuật mở rộng bàng quang bằng đoạn hồi tràng [PT ĐB],"9,920,000"
Phẫu thuật nội soi cắt - đốt hạch giao cảm cổ [Chưa bao gồm dao siêu âm.] [PT loại 1],"8,000,000"
Phẫu thuật nội soi cắt - đốt hạch giao cảm ngực [Chưa bao gồm dao siêu âm.] [PT loại 1],"8,000,000"
Phẫu thuật nội soi cắt - đốt hạch giao cảm thắt lưng [Chưa bao gồm dao siêu âm.] [PT loại 1],"8,000,000"
Phẫu thuật nội soi cắt 2/3 dạ dày,"12,000,000"
Phẫu thuật nội soi cắt 3/4 dạ dày,"12,000,000"
"Phẫu thuật nội soi cắt bán phần dưới dạ dày + nạo hạch D2 (Chưa bao gồm máy cắt nối tự động và ghim khâu máy, dao siêu âm, kẹp khóa mạch máu)","12,000,000"
Phẫu thuật nội soi cắt bán phần lách trong chấn thương,"9,330,000"
Phẫu thuật nội soi cắt dạ dày hình ống,"12,000,000"
Phẫu thuật nội soi cắt dạ dày không điển hình,"12,000,000"
Phẫu thuật nội soi cắt đại tràng chậu hông,"12,000,000"
Phẫu thuật nội soi cắt đại tràng chậu hông+ nạo vét hạch,"12,000,000"
Phẫu thuật nội soi cắt đại tràng ngang,"12,000,000"
Phẫu thuật nội soi cắt đại tràng ngang + nạo vét hạch,"12,000,000"
Phẫu thuật nội soi cắt đại tràng phải + nạo vét hạch,"12,000,000"
Phẫu thuật nội soi cắt đại tràng phải mở + nạo vét hạch rộng,"12,000,000"
Phẫu thuật nội soi cắt đại tràng phải mở rộng,"12,000,000"
Phẫu thuật nội soi cắt đại tràng phải/trái (Chưa bao gồm máy cắt nối tự động và ghim khâu trong máy),"12,000,000"
Phẫu thuật nội soi cắt đại tràng trái,"12,000,000"
Phẫu thuật nội soi cắt đại tràng trái+ nạo vét hạch,"12,000,000"
Phẫu thuật nội soi cắt đoạn đại tràng,"12,000,000"
Phẫu thuật nội soi cắt đoạn đại tràng+ nạo vét hạch,"12,000,000"
Phẫu thuật nội soi cắt đoạn đại trực tràng,"12,000,000"
Phẫu thuật nội soi cắt đoạn đại trực tràng+ nạo vét hạch,"12,000,000"
Phẫu thuật nội soi cắt đoạn ruột non,"12,000,000"
Phẫu thuật nội soi cắt đoạn trực tràng trong điều trị sa trực tràng,"12,000,000"
"Phẫu thuật nội soi cắt gan trái ( Chưa bao gồm đầu dao cắt gan siêu âm, keo sinh học, dao cắt hàn mạch, hàn mô.) [PT loại ĐB]","12,000,000"
Phẫu thuật nội soi cắt lách,"9,330,000"
Phẫu thuật nội soi cắt lách bán phần,"9,330,000"
Phẫu thuật nội soi cắt manh tràng,"12,000,000"
Phẫu thuật nội soi cắt nang mạc treo ruột,"7,270,000"
Phẫu thuật nội soi cắt ruột thừa,"6,540,000"
Phẫu thuật nội soi cắt thần kinh X chọn lọc,"4,800,000"
Phẫu thuật nội soi cắt thần kinh X siêu chọn lọc,"4,800,000"
Phẫu thuật nội soi cắt thân thần kinh X,"4,800,000"
Phẫu thuật nội soi cắt trực tràng thấp,"12,000,000"
Phẫu thuật nội soi cắt trực tràng thấp+ nạo vét hạch,"12,000,000"
"Phẫu thuật nội soi cắt trực tràng, đóng mỏm cụt trực tràng, mở hậu môn nhân tạo+ nạo vét hạch","13,300,000"
"Phẫu thuật nội soi cắt trực tràng, nối đại tràng - ống hậu môn","13,300,000"
"Phẫu thuật nội soi cắt trực tràng, nối đại tràng - ống hậu môn+ nạo vét hạch+ nạo vét hạch","13,300,000"
"Phẫu thuật nội soi cắt trực tràng, ống hậu môn ngả bụng và tầng sinh môn + nạo vét hạch (Chưa bao gồm máy cắt nối tự động và ghim khâu máy, dao siêu âm, kẹp khóa mạch máu)","13,300,000"
Phẫu thuật nội soi cắt túi mật,"6,670,000"
Phẫu thuật nội soi cắt túi mật (có chụp đường mật trong mổ) (Phẫu thuật loại 1),"8,000,000"
Phẫu thuật nội soi cắt u mạc treo ruột + cắt đoạn ruột non,"12,000,000"
"Phẫu thuật nội soi cắt u mạc treo ruột, không cắt ruột","7,270,000"
Phẫu thuật nội soi cố định trực tràng,"9,330,000"
Phẫu thuật nội soi cố định trực tràng + cắt đoạn đại tràng,"12,000,000"
Phẫu thuật nội soi cố định trực tràng bằng lưới trong điều trị sa trực tràng,"9,330,000"
Phẫu thuật nội soi cố định trực tràng trong điều trị sa trực tràng,"9,330,000"
"Phẫu thuật nội soi điều trị thoát vị bẹn 1 bên (Chưa bao gồm tấm màng nâng, khóa kẹp mạch máu, vật liệu cầm máu) (Phẫu thuật loại 1)","7,930,000"
"Phẫu thuật nội soi điều trị thoát vị bẹn 1 bên (Chưa bao gồm tấm màng nâng, khóa kẹp mạch máu, vật liệu cầm máu) (Phẫu thuật loại 1) [gây tê]","7,930,000"
Phẫu thuật nội soi đóng hậu môn nhân tạo,"12,000,000"
Phẫu thuật nội soi đóng hậu môn nhân tạo [Chưa bao gồm máy cắt nối tự động và ghim khâu trong máy.] [PT loại 1],"7,710,000"
Phẫu thuật nội soi gỡ dính ruột,"8,000,000"
Phẫu thuật nội soi khâu thủng dạ dày,"6,670,000"
Phẫu thuật nội soi khâu thủng ruột non + đưa ruột non ra da trên dòng,"6,670,000"
Phẫu thuật nội soi khâu thủng tá tràng + nối dạ dày-hỗng tràng,"12,000,000"
Phẫu thuật nội soi khâu vết thương dạ dày,"6,670,000"
Phẫu thuật nội soi khâu vết thương tá tràng + nối dạ dày-hỗng tràng,"12,000,000"
Phẫu thuật nội soi lấy dị vật trong đường mật,"9,330,000"
Phẫu thuật nội soi mở ống mật chủ lấy sỏi + cắt gan thùy trái,"8,000,000"
Phẫu thuật nội soi mở ống mật chủ lấy sỏi + cắt túi mật,"8,000,000"
Phẫu thuật nội soi nối dạ dày - hỗng tràng,"12,000,000"
"Phẫu thuật nội soi nối dạ dày - hỗng tràng, nối túi mật-hỗng tràng","12,000,000"
Phẫu thuật nội soi nối tắt đại tràng - đại tràng,"12,000,000"
Phẫu thuật nội soi nối tắt hồi tràng - đại tràng ngang,"12,000,000"
Phẫu thuật nội soi nối tắt ruột non - ruột non,"12,000,000"
PTNS tán sỏi trong mổ nội soi đường mật và tán sỏi qua đường hầm Kehr,"8,000,000"
PTNS tán sỏi trong mổ nội soi đường mật và tán sỏi qua đường hầm Kehr (lần kế tiếp),"8,000,000"
PTNS tán sỏi trong mổ nội soi đường mật và tán sỏi qua đường hầm Kehr [Chưa bao gồm đầu tán sỏi và điện cực tán sỏi.] [PT loại DB],"8,000,000"
Sinh thiết gan dưới hướng dẫn siêu âm (Thủ thuật loại 1),"3,600,000"
Tán sỏi qua đường hầm Kehr hoặc qua da,"8,000,000"
Tháo lồng bằng bơm khí/nước,"2,910,000"
Thụt tháo chuẩn bị sạch đại tràng,"145,000"
Thụt tháo phân,"145,000"
NGOẠI TIẾT NIỆU,
Bóc u tiền liệt tuyến qua đường bàng quang (Phẫu thuật loại 1),"9,370,000"
Bóc u tiền liệt tuyến qua đường sau xương mu (Phẫu thuật loại 1),"9,370,000"
Cắm niệu quản bàng quang (Phẫu thuật loại 1),"7,270,000"
Cấp cứu nối niệu đạo do vỡ xương chậu (Phẫu thuật loại 1),"7,710,000"
Cấp cứu nối niệu đạo do vỡ xương chậu (Phẫu thuật loại 1) [gây tê],"7,710,000"
"Cắt bàng quan toàn bộ, nạo vét hạch và chuyển lưu dòng nước tiểu bằng ruột (Phẫu thuật đặc biệt)","16,500,000"
"Cắt bàng quang, đưa niệu quản ra ngoài da (Phẫu thuật loại 1)","9,920,000"
Cắt bỏ dương vật ung thư,"6,060,000"
Cắt bỏ dương vật ung thư có vét hạch,"13,200,000"
Cắt bỏ tinh hoàn (Phẫu thuật loại 3),"4,240,000"
Cắt bỏ tinh hoàn (Phẫu thuật loại 3) [gây tê],"4,240,000"
