Ten dich vu,Gia (VND)
"Tắm điều trị bệnh nhân bỏng","220000"
"Hút áp lực âm (V.A.C) liên tục trong 24h điều trị vết thương, vết bỏng","188000"
"Hút áp lực âm (V.A.C) liên tục trong 48h điều trị vết thương, vết bỏng","352000"
"Thay băng điều trị vết thương mạn tính","258000"
"Hút áp lực âm (V.A.C) liên tục trong 24h điều trị vết thương mạn tính","188000"
"Hút áp lực âm (V.A.C) trong 48h điều trị vết thương mạn tính","352000"
"Ghép màng nuôi cấy tế bào các loại trong điều trị vết thương mạn tính","541000"
"Phẫu thuật khoan đục xương, lấy bỏ xương chết trong điều trị bỏng sâu","3819000"
"Phẫu thuật chuyển vạt da tại chỗ điều trị bỏng sâu","3759000"
"Phẫu thuật chuyển vạt da phức tạp có nối mạch vi phẫu điều trị bỏng sâu","18638000"
"Tháo khớp chi thể bỏng không còn khả năng bảo tồn điều trị bỏng sâu","3833000"
"Phẫu thuật khoan, đục xương sọ trong điều trị bỏng sâu có tổn thương xương sọ","3819000"
"Phẫu thuật cắt sẹo, lấy bỏ túi giãn da, tạo hình ổ khuyết","4092000"
"Sử dụng vạt 5 cánh (five flap) trong điều trị sẹo bỏng","3759000"
"Quy trình kỹ thuật tạo vạt da DIEP điều trị bỏng","18638000"
"Cắt bỏ hoại tử toàn lớp bỏng sâu dưới 1% diện tích cơ thể ở trẻ em","2407000"
"Ghép da tự thân mảnh lớn dưới 3% diện tích cơ thể ở trẻ em","2908000"
"Ghép da đồng loại ≥ 10% diện tích cơ thể","2791000"
"Ghép da đồng loại dưới 10% diện tích cơ thể","1922000"
"Ghép da dị loại điều trị vết thương bỏng","352000"
"Cắt cụt cấp cứu chi thể bỏng không còn khả năng bảo tồn điều trị bỏng sâu","3833000"
"Cắt cụt chi thể bỏng không còn khả năng bảo tồn điều trị bỏng sâu","3833000"
"Cắt sẹo khâu kín","3432000"
"Cắt sẹo ghép da mảnh trung bình.","3753000"
"Cắt sẹo ghép da dày toàn lớp kiểu wolf- krause.","4525000"
"Kỹ thuật đặt túi giãn da điều trị sẹo bỏng","4092000"
"Kỹ thuật tạo vạt da có nối mạch dưới kính hiển vi phẫu thuật điều trị bỏng","18638000"
"Kỹ thuật tạo vạt da có cuống mạch liền điều trị sẹo bỏng","4986000"
"Kỹ thuật tạo vạt da “siêu mỏng” chẩm cổ lưng có nối mạch vi phẫu điều trị sẹo vùng cổ-mặt","18638000"
"Kỹ thuật tạo vạt da chữ Z điều trị sẹo bỏng","3759000"
"Kỹ thuật tạo vạt da tại chỗ điều trị sẹo bỏng","3759000"
"Gây mê khác","761000"
"Chọc hút và bơm thuốc vào nang thận (hướng dẫn của siêu âm)","159000"
"Chọc hút và bơm thuốc vào nang thận (hướng dẫn của cắt lớp vi tính chưa bao gồm thuốc cản quang)","743000"
"Nội soi thực quản ống cứng lấy dị vật [gây tê]","234000"
"Nội soi Tai hoặc Mũi hoặc Họng","40000"
"Nội soi tai mũi họng","108000"
"Thủ thuật chọc hút tủy làm tủy đồ (chưa bao gồm kim chọc tủy một lần)","135000"
"Thủ thuật chọc hút tủy làm tủy đồ (bao gồm kim chọc tủy nhiều lần)","537000"
"Thủ thuật chọc hút tủy làm tủy đồ (sử dụng máy khoan cầm tay)","2367000"
"Thông khí nhân tạo với khí NO","583000"
"Thông bàng quang","94300"
"Thận nhân tạo thường qui","567000"
"Dẫn lưu não thất cấp cứu ≤ 8 giờ","664000"
"Thay băng cho các vết thương hoại tử rộng (chiều dài từ 30- 50cm nhiễm trùng)","184000"
"Thay băng cho các vết thương hoại tử rộng (chiều dài >50cm nhiễm trùng)","253000"
"Thay băng cho các vết thương hoại tử rộng (chiều dài < 30cm nhiễm trùng)","139000"
"Nội soi phế quản dưới gây mê [không sinh thiết]","1478000"
"Nội soi phế quản dưới gây mê [lấy dị vật phế quản]","3278000"
"Nội soi phế quản dưới gây mê [Có sinh thiết]","1778000"
"Nội soi phế quản ống mềm ở người bệnh có thở máy","2248000"
"Sinh thiết u phổi dưới hướng dẫn của siêu âm","1025000"
"Chọc dò dịch não tuỷ (chưa bao gồm kim chọc dò)","114000"
"Hút đờm hầu họng","41100"
"Đặt sonde bàng quang","94300"
"Rút sonde jj qua đường nội soi bàng quang","915000"
"Nội soi thực quản - dạ dày - tá tràng không sinh thiết","255000"
"Nội soi bàng quang để sinh thiết bàng quang đa điểm","675000"
"Nội soi bơm rửa bàng quang, lấy máu cục","915000"
"Siêu âm can thiệp - Chọc hút tế bào khối u gan, tụy, khối u ổ bụng bằng kim nhỏ","568000"
"Siêu âm can thiệp - đặt ống thông dẫn lưu ổ áp xe gan( Chưa bao gồm quả lọc, bộ dây dẫn và dịch lọc.)","620000"
"Chọc hút tế bào khối u dưới hướng dẫn của siêu âm","159000"
"Sinh thiết phần mềm bằng súng Fast Gun dưới hướng dẫn của siêu âm","130000"
"Sinh thiết phần mềm bằng kim bắn dưới hướng dẫn của siêu âm","847000"
"Sốc điện ngoài lồng ngực cấp cứu","1008000"
"Đặt catheter động mạch","557000"
"Đặt catheter tĩnh mạch trung tâm (nhiều nòng)","1137000"
"Đặt catheter tĩnh mạch trung tâm (một nòng)","664000"
"Chọc dò màng ngoài tim cấp cứu","259000"
"Nội soi khí phế quản cấp cứu.","1478000"
"Thở máy bằng xâm nhập.","583000"
"Hút đờm khí phế quản ở người bệnh sau đặt nội khí quản, mở khí quản, thở máy.","12200"
"Đặt ống nội khí quản","579000"
"Chọc hút/dẫn lưu dịch màng phổi","143000"
"Bơm rửa màng phổi","227000"
"Thở máy không xâm nhập (thở CPAP, Thở BiPAP)","583000"
"Chọc thăm dò màng phổi","143000"
"Mở màng phổi tối thiểu","607000"
"Mở khí quản qua da cấp cứu","734000"
"Chọc hút dịch khí phế quản qua màng nhẫn giáp","150000"
"Thay canuyn mở khí quản","253000"
"Chăm sóc lỗ mở khí quản","60000"
"Lọc máu liên tục (CRRT) [Chưa bao gồm quả lọc, bộ dây dẫn và dịch lọc]","2248000"
"Lọc máu hấp thụ bằng than hoạt ( Chưa bao gồm quả lọc, bộ dây dẫn và dịch lọc.)","2248000"
"Thay huyết tương [ Chưa bao gồm quả lọc tách huyết tương, bộ dây dẫn và huyết tương đông lạnh hoặc dung dịch albumin]","1672000"
"Đặt catheter lọc máu cấp cứu","1137000"
"Chọc hút nước tiểu trên xương mu","116000"
"Rửa bàng quang lấy máu cục","209000"
"Thông tiểu","94300"
"Nội soi dạ dày cầm máu.","753000"
"Soi đại tràng chẩn đoán bằng ống soi mềm","322000"
"Soi dạ dày thực quản chẩn đoán và cầm máu.","753000"
"Soi đại tràng cầm máu( Chưa bao gồm dụng cụ kẹp và clip cầm máu)","605000"
"Soi đại tràng sinh thiết.","430000"
"Nội soi trực tràng cấp cứu","198000"
"Dẫn lưu ổ bụng cấp cứu","143000"
"Chọc dò ổ bụng cấp cứu","143000"
"Đặt ống thông dạ dày","94300"
"Rửa dạ dày cấp cứu","131000"
"Rửa dạ dày loại bỏ chất độc bằng hệ thống kín","601000"
"Đặt sonde hậu môn","85900"
"Nội soi rửa phế quản phế nang chọn lọc","1478000"
"Nội soi phế quản qua ống nội khí quản [không sinh thiết]","1478000"
"Nội soi cầm máu bằng clip trong chảy máu đường tiêu hóa.","753000"
"Nội soi dạ dày thực quản cấp cứu chảy máu tiêu hoá cao để chẩn đoán và điều trị.","753000"
"Nội soi thực quản-dạ dày, tiêm cầm máu.","753000"
"Nội soi đại tràng sigma","322000"
"Nội soi đại tràng tiêm cầm máu (Chưa bao gồm dụng cụ kẹp và clip cầm máu.","605000"
"Nội soi đại, trực tràng có thể sinh thiết","430000"
"Nội soi chích (tiêm) keo điều trị giãn tĩnh mạch phình vị.","753000"
"Soi trực tràng","198000"
"Nội soi bàng quang (Chưa bao gồm sonde JJ.)","943000"
"Cắt chỉ khâu da ( Chỉ áp dụng với người bệnh ngoại trú. )","35600"
"Khâu vết thương phần mềm vùng đầu cổ [tổn thương nông chiều dài <10 cm]","184000"
"Khâu vết thương phần mềm vùng đầu cổ [tổn thương nông chiều dài >= 10cm]","248000"
"Khâu vết thương phần mềm vùng đầu cổ [sâu chiều dài < 10cm]","268000"
"Khâu vết thương phần mềm vùng đầu cổ [tổn thương sâu chiều dài ≥10cm]","323000"
"Điều trị rối loạn nhịp tim bằng sóng tần số radio (chưa bao gồm bộ dụng cụ điều trị rối loạn nhịp tim có sử dụng hệ thống lập bản đồ ba chiều giải phẫu - điện học các buồng tim.","3255000"
"Gây dính màng phổi bằng các loại thuốc, hoá chất","207000"
"Đặt sonde dẫn lưu khoang màng phổi dưới hướng dẫn của siêu âm","697000"
"Chọc dò màng phổi dưới hướng dẫn của siêu âm","183000"
"Chọc tháo dịch màng phổi dưới hướng dẫn của siêu âm","183000"
"Nong hẹp thực quản, môn vị, tá tràng","2312000"
"Sinh thiết gan bằng kim/ dụng cụ sinh thiết dưới siêu âm","1025000"
"Chọc dịch màng bụng","143000"
"Dẫn lưu dịch màng bụng","143000"
"Thụt tháo phân.","85900"
"Sinh thiết thận qua da dưới siêu âm","1025000"
"Tiêm trong da","12800"
"Tiêm dưới da","12800"
"Tiêm bắp thịt","12800"
"Tiêm tĩnh mạch","12800"
"Truyền tĩnh mạch","22800"
"Đặt dẫn lưu khí, dịch màng phổi","607000"
"Khâu lại da vết phẫu thuật sau nhiễm khuẩn","268000"
"Cắt lọc tổ chức hoại tử hoặc cắt lọc vết thương đơn giản","184000"
"Khâu vết thương phần mềm dài trên 10cm (tổn thương nông)","248000"
"Khâu vết thương phần mềm dài trên 10cm (tổn thương sâu)","323000"
"Khâu vết thương phần mềm dài dưới 10cm (tổn thương sâu)","268000"
"Khâu vết thương phần mềm dài dưới 10cm (tổn thương nông)","184000"
"Tháo bột các loại (áp dụng ngoại trú)","56000"
"Chọc hút dịch điều trị u nang giáp","170000"
"Chọc hút dịch điều trị u nang giáp có hướng dẫn của siêu âm","228000"
"Chọc hút tế bào tuyến giáp","116000"
"Chọc hút u giáp có hướng dẫn của siêu âm","158000"
"Đặt catheter tĩnh mạch cảnh ngoài","664000"
"Chọc dịch não tủy thắt lưng (thủ thuật) ( Chưa bao gồm kim chọc dò)","114000"
"Đặt ống thông tĩnh mạch rốn sơ sinh","664000"
"Hô hấp áp lực dương liên tục (CPAP) không xâm nhập ở trẻ sơ sinh (thở CPAP qua mũi)","583000"
"Chọc dò tủy sống sơ sinh (Chưa bao gồm kim chọc dò)","114000"
"Đặt ống thông dạ dày (hút dịch hoặc nuôi dưỡng) sơ sinh","94300"
"Đặt sonde hậu môn sơ sinh","85900"
"Bóp bóng Ambu, thổi ngạt sơ sinh","498000"
"Khâu vết rách vành tai","184000"
"Sinh thiết hốc mũi","130000"
"Sinh thiết u họng miệng","130000"
"Đặt nội khí quản","579000"
"Thay canuyn","253000"
"Nội soi mũi hoặc vòm hoặc họng có sinh thiết","524000"
"Gây mê thay băng bệnh nhân có diện tích bỏng >60% DTCT hoặc có bỏng hô hấp","1171000"
"Gây mê thay băng bệnh nhân có diện tích bỏng từ 40 – 60% diện tích cơ thể","836000"
"Đặt, theo dõi, xử trí máy tạo nhịp tim tạm thời bằng điện cực sau phẫu thuật tim hở","522000"
"Thận nhân tạo (ở người đã có mở thông động tĩnh mạch)","567000"
"Đặt catheter động mạch phổi","4562000"
"Dẫn lưu dịch màng ngoài tim cấp cứu","259000"
"Kích thích tim với tần số cao","1008000"
"Kích thích tim tạm thời với điện cực ngoài lồng ngực","1008000"
"Sốc điện phá rung nhĩ, cơn tim đập nhanh","1008000"
"Tạo nhịp tim cấp cứu với điện cực ngoài","1008000"
"Chọc hút dịch màng ngoài tim dưới siêu âm","259000"
"Đặt nội khí quản 2 nòng","579000"
"Lọc màng bụng cấp cứu","988000"
"Lọc màng bụng chu kỳ","574000"
"Lọc và tách huyết tương chọn lọc","1672000"
"Siêu lọc máu tái hấp phụ phân tử (gan nhân tạo) (MARS)","2332000"
